,index,Epl.,Kap.,Tit.,Ist 2023,Zweckbestimmung,id,id_nlp_help,id_nlp
4568,2495,10,16,12401,56201.5,"Einnahmen aus Vermietung, Verpachtung und Nutzung",124011016,12401101656,"einszweiviernulleinseinsnulleinssechsfünfsechs  Einnahmen aus Vermietung, Verpachtung und Nutzung"
4569,242,4,12,52904,56108.87,Zur Verfügung des Bundeskanzlers zu allgemeinen Zwecken,529040412,52904041256,fünfzweineunnullviernullviereinszweifünfsechs  Zur Verfügung des Bundeskanzlers zu allgemeinen Zwecken
4570,1267,6,28,52521,55887.77,Aus- und Fortbildung,525210628,52521062856,fünfzweifünfzweieinsnullsechszweiachtfünfsechs  Aus- und Fortbildung
4571,5246,60,67,23221,55736.32,Beteiligung der Länder an den Versorgungslasten des Bundes,232216067,23221606756,zweidreizweizweieinssechsnullsechssiebenfünfsechs  Beteiligung der Länder an den Versorgungslasten des Bundes
4572,2782,11,13,51421,55730.43,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",514211113,51421111356,"fünfeinsvierzweieinseinseinseinsdreifünfsechs  Verbrauchsmittel, Haltung von Fahrzeugen und dgl."
4573,236,4,11,52602,55650.28,"Sachverständige, Ausgaben für Mitglieder von Fachbeiräten und ähnlichen Ausschüssen",526020411,52602041156,"fünfzweisechsnullzweinullviereinseinsfünfsechs  Sachverständige, Ausgaben für Mitglieder von Fachbeiräten und ähnlichen Ausschüssen"
4574,4725,22,12,51101,55474.12,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",511012212,51101221255,"fünfeinseinsnulleinszweizweieinszweifünffünf  Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung"
4575,4979,25,14,81222,55145.87,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",812222514,81222251455,"achteinszweizweizweizweifünfeinsvierfünffünf  Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik"
4576,4659,20,12,98103,55050.96,Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,981032012,98103201255,neunachteinsnulldreizweinulleinszweifünffünf  Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7
4577,2538,10,17,98103,55000.0,Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,981031017,98103101755,neunachteinsnulldreieinsnulleinssiebenfünffünf  Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7
4578,3776,14,10,68102,55000.0,Beihilfen zur fremdsprachlichen Ausbildung von Ehepartnerinnen und Ehepartnern Bundeswehrangehöriger,681021410,68102141055,sechsachteinsnullzweieinsviereinsnullfünffünf  Beihilfen zur fremdsprachlichen Ausbildung von Ehepartnerinnen und Ehepartnern Bundeswehrangehöriger
4579,4608,19,11,52602,54727.14,"Sachverständige, Ausgaben für Mitglieder von Fachbeiräten und ähnlichen Ausschüssen",526021911,52602191155,"fünfzweisechsnullzweieinsneuneinseinsfünffünf  Sachverständige, Ausgaben für Mitglieder von Fachbeiräten und ähnlichen Ausschüssen"
4580,438,4,52,51401,54596.68,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",514010452,51401045255,"fünfeinsviernulleinsnullvierfünfzweifünffünf  Verbrauchsmittel, Haltung von Fahrzeugen und dgl."
4581,1608,7,19,51901,54488.15,Unterhaltung der Grundstücke und baulichen Anlagen,519010719,51901071954,fünfeinsneunnulleinsnullsiebeneinsneunfünfvier  Unterhaltung der Grundstücke und baulichen Anlagen
4582,2323,10,10,17201,53952.76,Tilgung von Darlehen zur Förderung der Flurbereinigung,172011010,17201101054,einssiebenzweinulleinseinsnulleinsnullfünfvier  Tilgung von Darlehen zur Förderung der Flurbereinigung
4583,4916,25,11,52703,53922.83,Reisen in Angelegenheiten der Personalvertretungen und der Gleichstellungsbeauftragten sowie in Vertretung der Interessen schwerbehinderter Menschen,527032511,52703251154,fünfzweisiebennulldreizweifünfeinseinsfünfvier  Reisen in Angelegenheiten der Personalvertretungen und der Gleichstellungsbeauftragten sowie in Vertretung der Interessen schwerbehinderter Menschen
4584,4595,19,11,52901,53900.29,Außergewöhnlicher Aufwand aus dienstlicher Veranlassung in besonderen Fällen,529011911,52901191154,fünfzweineunnulleinseinsneuneinseinsfünfvier  Außergewöhnlicher Aufwand aus dienstlicher Veranlassung in besonderen Fällen
4585,1942,9,11,52901,53863.54,Außergewöhnlicher Aufwand aus dienstlicher Veranlassung in besonderen Fällen,529010911,52901091154,fünfzweineunnulleinsnullneuneinseinsfünfvier  Außergewöhnlicher Aufwand aus dienstlicher Veranlassung in besonderen Fällen
4586,4534,17,12,81201,53815.33,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",812011712,81201171254,"achteinszweinulleinseinssiebeneinszweifünfvier  Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)"
4587,457,4,53,38103,53744.1,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,381030453,38103045354,dreiachteinsnulldreinullvierfünfdreifünfvier  Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7
4588,167,2,16,52701,53710.98,Dienstreisen,527010216,52701021654,fünfzweisiebennulleinsnullzweieinssechsfünfvier  Dienstreisen
4589,2267,10,4,9902,53692.96,Einnahmen aus der Zusatzabgabe aufgrund der Milchgarantiemengen-Regelung,99021004,09902100454,nullneunneunnullzweieinsnullnullvierfünfvier  Einnahmen aus der Zusatzabgabe aufgrund der Milchgarantiemengen-Regelung
4590,3471,12,20,52731,53618.27,Dienstreisen,527311220,52731122054,fünfzweisiebendreieinseinszweizweinullfünfvier  Dienstreisen
4591,2119,9,15,68609,53385.0,Mitgliedsbeiträge und sonstige Zuschüsse für laufende Zwecke im Inland geringeren Umfangs,686090915,68609091553,sechsachtsechsnullneunnullneuneinsfünffünfdrei  Mitgliedsbeiträge und sonstige Zuschüsse für laufende Zwecke im Inland geringeren Umfangs
4592,3530,12,22,54301,53236.63,Veröffentlichungen und Fachinformationen,543011222,54301122253,fünfvierdreinulleinseinszweizweizweifünfdrei  Veröffentlichungen und Fachinformationen
4593,301,4,31,43157,53200.14,"Versorgungsbezüge der Bundesministerinnen und Bundesminister, sonstiger Amtsträger und deren Hinterbliebenen",431570431,43157043153,"vierdreieinsfünfsiebennullvierdreieinsfünfdrei  Versorgungsbezüge der Bundesministerinnen und Bundesminister, sonstiger Amtsträger und deren Hinterbliebenen"
4594,1577,7,18,45301,53147.13,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",453010718,45301071853,"vierfünfdreinulleinsnullsiebeneinsachtfünfdrei  Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen"
4595,310,4,31,45202,52965.26,Unfallversicherung Bund und Bahn,452020431,45202043153,vierfünfzweinullzweinullvierdreieinsfünfdrei  Unfallversicherung Bund und Bahn
4596,2274,10,4,38103,52869.47,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,381031004,38103100453,dreiachteinsnulldreieinsnullnullvierfünfdrei  Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7
4597,2503,10,16,98103,52869.47,Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,981031016,98103101653,neunachteinsnulldreieinsnulleinssechsfünfdrei  Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7
4598,3536,12,23,13201,52662.99,Erlöse aus der Veräußerung von beweglichen Sachen,132011223,13201122353,einsdreizweinulleinseinszweizweidreifünfdrei  Erlöse aus der Veräußerung von beweglichen Sachen
4599,2809,11,14,81101,52503.99,Erwerb von Fahrzeugen,811011114,81101111453,achteinseinsnulleinseinseinseinsvierfünfdrei  Erwerb von Fahrzeugen
4600,3039,12,5,89101,52390.18,"Entwicklung und Betrieb des Funkfeldüberwachungssystems ""RAMONA""",891011205,89101120552,"achtneuneinsnulleinseinszweinullfünffünfzwei  Entwicklung und Betrieb des Funkfeldüberwachungssystems ""RAMONA"""
4601,5280,60,67,63731,52097.5,Beteiligung an den Versorgungslasten der Zweckverbände sowie Zuschüsse und Zulagen an die Zweckverbände,637316067,63731606752,sechsdreisiebendreieinssechsnullsechssiebenfünfzwei  Beteiligung an den Versorgungslasten der Zweckverbände sowie Zuschüsse und Zulagen an die Zweckverbände
4602,5030,30,3,63240,52000.0,Zweckgebundene Zuweisung an das Land Niedersachsen für Unterstützungsleistungen im Rahmen des MPG eigenen Bauverfahrens,632403003,63240300352,sechsdreizweiviernulldreinullnulldreifünfzwei  Zweckgebundene Zuweisung an das Land Niedersachsen für Unterstützungsleistungen im Rahmen des MPG eigenen Bauverfahrens
4603,4116,15,16,42871,51948.64,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,428711516,42871151652,vierzweiachtsiebeneinseinsfünfeinssechsfünfzwei  Entgelte der Arbeitnehmerinnen und Arbeitnehmer
4604,2399,10,13,13201,51948.32,Erlöse aus der Veräußerung von beweglichen Sachen,132011013,13201101352,einsdreizweinulleinseinsnulleinsdreifünfzwei  Erlöse aus der Veräußerung von beweglichen Sachen
4605,1685,8,11,52901,51841.59,Außergewöhnlicher Aufwand aus dienstlicher Veranlassung in besonderen Fällen,529010811,52901081152,fünfzweineunnulleinsnullachteinseinsfünfzwei  Außergewöhnlicher Aufwand aus dienstlicher Veranlassung in besonderen Fällen
4606,4832,25,1,16113,51839.31,Zinseinnahmen von der Kreditanstalt für Wiederaufbau aus Aufwendungsdarlehen (Regionalprogramm),161132501,16113250152,einssechseinseinsdreizweifünfnulleinsfünfzwei  Zinseinnahmen von der Kreditanstalt für Wiederaufbau aus Aufwendungsdarlehen (Regionalprogramm)
4607,2702,11,11,52901,51721.09,Außergewöhnlicher Aufwand aus dienstlicher Veranlassung in besonderen Fällen,529011111,52901111152,fünfzweineunnulleinseinseinseinseinsfünfzwei  Außergewöhnlicher Aufwand aus dienstlicher Veranlassung in besonderen Fällen
4608,5195,60,2,15202,51627.07,Zinsen aus Darlehen aus der Bundeshilfe für das Land Berlin,152026002,15202600252,einsfünfzweinullzweisechsnullnullzweifünfzwei  Zinsen aus Darlehen aus der Bundeshilfe für das Land Berlin
4609,983,6,15,12501,51617.47,Erlöse aus der Nutzung der Gästehäuser,125010615,12501061552,einszweifünfnulleinsnullsechseinsfünffünfzwei  Erlöse aus der Nutzung der Gästehäuser
4610,2280,10,4,98103,51486.2,Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,981031004,98103100451,neunachteinsnulldreieinsnullnullvierfünfeins  Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7
4611,2100,9,15,54471,51170.0,"Forschung, Untersuchungen und Ähnliches",544710915,54471091551,"fünfvierviersiebeneinsnullneuneinsfünffünfeins  Forschung, Untersuchungen und Ähnliches"
4612,199,3,12,98103,51005.23,Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,981030312,98103031251,neunachteinsnulldreinulldreieinszweifünfeins  Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7
4613,493,4,54,51701,50929.17,"Bewirtschaftung der Grundstücke, Gebäude und Räume",517010454,51701045451,"fünfeinssiebennulleinsnullvierfünfvierfünfeins  Bewirtschaftung der Grundstücke, Gebäude und Räume"
4614,2754,11,13,12401,50888.3,"Einnahmen aus Vermietung, Verpachtung und Nutzung",124011113,12401111351,"einszweiviernulleinseinseinseinsdreifünfeins  Einnahmen aus Vermietung, Verpachtung und Nutzung"
4615,2447,10,14,45301,50648.62,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",453011014,45301101451,"vierfünfdreinulleinseinsnulleinsvierfünfeins  Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen"
4616,2737,11,12,51901,50597.18,Unterhaltung der Grundstücke und baulichen Anlagen,519011112,51901111251,fünfeinsneunnulleinseinseinseinszweifünfeins  Unterhaltung der Grundstücke und baulichen Anlagen
4617,4035,15,13,54751,50405.84,Nicht aufteilbare sächliche Verwaltungsausgaben,547511513,54751151350,fünfviersiebenfünfeinseinsfünfeinsdreifünfnull  Nicht aufteilbare sächliche Verwaltungsausgaben
4618,509,4,56,53201,50075.36,Aufträge und Dienstleistungen im Bereich Informationstechnik,532010456,53201045650,fünfdreizweinulleinsnullvierfünfsechsfünfnull  Aufträge und Dienstleistungen im Bereich Informationstechnik
4619,2986,12,3,63201,50037.86,Erstattung von Verwaltungsausgaben an die Länder für die Wahrnehmung von Bundesaufgaben und für die Bauleitung,632011203,63201120350,sechsdreizweinulleinseinszweinulldreifünfnull  Erstattung von Verwaltungsausgaben an die Länder für die Wahrnehmung von Bundesaufgaben und für die Bauleitung
4620,4680,21,11,54201,50000.0,Öffentlichkeitsarbeit,542012111,54201211150,fünfvierzweinulleinszweieinseinseinsfünfnull  Öffentlichkeitsarbeit
4621,2781,11,13,51121,49964.45,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",511211113,51121111350,"fünfeinseinszweieinseinseinseinsdreifünfnull  Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung"
4622,4359,16,15,28201,49784.07,Beiträge Dritter zur Finanzierung der Geschäftsstelle des Kerntechnischen Ausschusses,282011615,28201161550,zweiachtzweinulleinseinssechseinsfünffünfnull  Beiträge Dritter zur Finanzierung der Geschäftsstelle des Kerntechnischen Ausschusses
4623,1818,8,16,71101,49679.24,"Kleine Neu-, Um- und Erweiterungsbauten",711010816,71101081650,"siebeneinseinsnulleinsnullachteinssechsfünfnull  Kleine Neu-, Um- und Erweiterungsbauten"
4624,1419,7,10,51101,49652.21,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",511010710,51101071050,"fünfeinseinsnulleinsnullsiebeneinsnullfünfnull  Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung"
4625,1284,6,28,68409,49272.97,"Mitgliedsbeiträge und sonstige Zuschüsse an Verbände, Vereine und ähnliche Institutionen geringeren Umfangs",684090628,68409062849,"sechsachtviernullneunnullsechszweiachtvierneun  Mitgliedsbeiträge und sonstige Zuschüsse an Verbände, Vereine und ähnliche Institutionen geringeren Umfangs"
4626,2565,10,18,98103,49119.3,Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,981031018,98103101849,neunachteinsnulldreieinsnulleinsachtvierneun  Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7
4627,364,4,52,13201,49100.0,Erlöse aus der Veräußerung von beweglichen Sachen,132010452,13201045249,einsdreizweinulleinsnullvierfünfzweivierneun  Erlöse aus der Veräußerung von beweglichen Sachen
4628,4532,17,12,71101,49026.53,"Kleine Neu-, Um- und Erweiterungsbauten",711011712,71101171249,"siebeneinseinsnulleinseinssiebeneinszweivierneun  Kleine Neu-, Um- und Erweiterungsbauten"
4629,3335,12,18,53205,48930.06,Ausbildung von Schiffsoffizieren der Handelsmarine für Aufgaben der zivilen Notfallvorsorge und des Krisenmanagements,532051218,53205121849,fünfdreizweinullfünfeinszweieinsachtvierneun  Ausbildung von Schiffsoffizieren der Handelsmarine für Aufgaben der zivilen Notfallvorsorge und des Krisenmanagements
4630,4901,25,3,89403,48882.2,Zuschüsse für Investitionen zur Wiedererrichtung des Gebäudes der Bauakademie Berlin,894032503,89403250349,achtneunviernulldreizweifünfnulldreivierneun  Zuschüsse für Investitionen zur Wiedererrichtung des Gebäudes der Bauakademie Berlin
4631,213,3,12,81101,48838.18,Erwerb von Fahrzeugen,811010312,81101031249,achteinseinsnulleinsnulldreieinszweivierneun  Erwerb von Fahrzeugen
4632,1068,6,19,98103,48764.5,Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,981030619,98103061949,neunachteinsnulldreinullsechseinsneunvierneun  Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7
4633,2848,11,16,42719,48642.67,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",427191116,42719111649,"vierzweisiebeneinsneuneinseinseinssechsvierneun  Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige"
4634,3063,12,10,53219,48564.0,"Zuschüsse der Europäischen Union zu Studien, Untersuchungen und für Technische Hilfe zur Realisierung der Transeuropäischen Verkehrsnetze",532191210,53219121049,"fünfdreizweieinsneuneinszweieinsnullvierneun  Zuschüsse der Europäischen Union zu Studien, Untersuchungen und für Technische Hilfe zur Realisierung der Transeuropäischen Verkehrsnetze"
4635,3183,12,13,53205,48410.28,Ausstattung und Schulung für die Eigensicherung,532051213,53205121348,fünfdreizweinullfünfeinszweieinsdreivieracht  Ausstattung und Schulung für die Eigensicherung
4636,4496,17,11,98107,48378.21,Leistungen an Bundesbehörden zur Durchführung von ressortübergreifenden Aufgaben,981071711,98107171148,neunachteinsnullsiebeneinssiebeneinseinsvieracht  Leistungen an Bundesbehörden zur Durchführung von ressortübergreifenden Aufgaben
4637,1643,8,2,11999,48234.83,Vermischte Einnahmen,119990802,11999080248,einseinsneunneunneunnullachtnullzweivieracht  Vermischte Einnahmen
4638,3396,12,19,67121,48232.05,Ausgaben im Zusammenhang mit der Untersuchung von Schiffsunfällen,671211219,67121121948,sechssiebeneinszweieinseinszweieinsneunvieracht  Ausgaben im Zusammenhang mit der Untersuchung von Schiffsunfällen
4639,2629,11,3,63641,47909.47,Heil- und Krankenbehandlung für Berechtigte nach dem ZDG,636411103,63641110348,sechsdreisechsviereinseinseinsnulldreivieracht  Heil- und Krankenbehandlung für Berechtigte nach dem ZDG
4640,1586,7,18,68709,47500.0,Mitgliedsbeiträge und sonstige Zuschüsse für laufende Zwecke im Ausland geringeren Umfangs,687090718,68709071848,sechsachtsiebennullneunnullsiebeneinsachtvieracht  Mitgliedsbeiträge und sonstige Zuschüsse für laufende Zwecke im Ausland geringeren Umfangs
