,id,Epl.,Kap.,Tit.,Zweckbestimmung,Ist 2023,2012 Zweckbestimmung,Ist 2012,2013 Zweckbestimmung,Ist 2013,2014 Zweckbestimmung,Ist 2014,2015 Zweckbestimmung,Ist 2015,2016 Zweckbestimmung,Ist 2016,2017 Zweckbestimmung,Ist 2017,2018 Zweckbestimmung,Ist 2018,2019 Zweckbestimmung,Ist 2019,2020 Zweckbestimmung,Ist 2020,2021 Zweckbestimmung,Ist 2021,2022 Zweckbestimmung,Ist 2022,index,ministries,2012 id,2013 id,2014 id,2015 id,2016 id,2017 id,2018 id,2019 id,2020 id,2021 id,2022 id
2522,071642709,7,16,42709,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",125362.76,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",218390.31,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",219163.11,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",152763.16,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",165748.33,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",153275.15,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",268607.47,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",236756.0,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",233730.13,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",122539.26,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",133812.26,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",118001.47,1542.0,Bundesministerium der Justiz,070642709,070642709,071642709,071642709,071642709,071642709,071642709,071642709,071642709,071642709,071642709
2523,151554751,15,15,54751,Nicht aufteilbare sächliche Verwaltungsausgaben,125047.45,Nicht aufteilbare sächliche Verwaltungsausgaben,45467.76,Nicht aufteilbare sächliche Verwaltungsausgaben,41539.93,Nicht aufteilbare sächliche Verwaltungsausgaben,48221.05,Nicht aufteilbare sächliche Verwaltungsausgaben,14640.95,Nicht aufteilbare sächliche Verwaltungsausgaben,157287.61,Nicht aufteilbare sächliche Verwaltungsausgaben,133198.34,Nicht aufteilbare sächliche Verwaltungsausgaben,79822.73,Nicht aufteilbare sächliche Verwaltungsausgaben,216649.33,Nicht aufteilbare sächliche Verwaltungsausgaben,153414.51,Nicht aufteilbare sächliche Verwaltungsausgaben,338348.59,Nicht aufteilbare sächliche Verwaltungsausgaben,178568.69,4059.0,Bundesministerium für Gesundheit,150554751,150554751,150554751,150554751,151554751,151554751,151554751,151554751,151554751,151554751,151554751
2524,151554761,15,15,54761,Nicht aufteilbare sächliche Verwaltungsausgaben,124029.33,Nicht aufteilbare sächliche Verwaltungsausgaben,307908.59,Nicht aufteilbare sächliche Verwaltungsausgaben,289780.91,Nicht aufteilbare sächliche Verwaltungsausgaben,331050.33,Nicht aufteilbare sächliche Verwaltungsausgaben,617589.68,Nicht aufteilbare sächliche Verwaltungsausgaben,265322.28,Nicht aufteilbare sächliche Verwaltungsausgaben,306776.3,Nicht aufteilbare sächliche Verwaltungsausgaben,238958.8,Nicht aufteilbare sächliche Verwaltungsausgaben,191319.89,Nicht aufteilbare sächliche Verwaltungsausgaben,230250.38,Nicht aufteilbare sächliche Verwaltungsausgaben,189362.14,Nicht aufteilbare sächliche Verwaltungsausgaben,196244.84,4086.0,Bundesministerium für Gesundheit,150654721,150654771,150654771,150654721,151554761,151554761,151554761,151453202,151554761,151554761,151554741
2525,111351901,11,13,51901,Unterhaltung der Grundstücke und baulichen Anlagen,123242.97,Unterhaltung der Grundstücke und baulichen Anlagen,84901.58,Unterhaltung der Grundstücke und baulichen Anlagen,71791.33,Unterhaltung der Grundstücke und baulichen Anlagen,141538.82,Unterhaltung der Grundstücke und baulichen Anlagen,159155.74,Unterhaltung der Grundstücke und baulichen Anlagen,178131.28,Unterhaltung der Grundstücke und baulichen Anlagen,210703.26,Unterhaltung der Grundstücke und baulichen Anlagen,129794.53,Unterhaltung der Grundstücke und baulichen Anlagen,171741.63,Unterhaltung der Grundstücke und baulichen Anlagen,215024.72,Unterhaltung der Grundstücke und baulichen Anlagen,217723.97,Unterhaltung der Grundstücke und baulichen Anlagen,162876.1,2768.0,Bundesministerium für Arbeit und Soziales,110651901,110651901,111351901,111351901,111351901,111351901,111351901,111351901,111351901,111351901,111351901
2526,071945301,7,19,45301,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",121835.1,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",134115.07,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",104742.78,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",171716.88,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",214674.89,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",127948.65,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",206481.68,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",132890.32,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",182342.26,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",63472.46,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",81353.2,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",104019.92,1604.0,Bundesministerium der Justiz,071045301,071045301,071945301,071945301,071945301,071945301,071945301,071945301,071945301,071945301,071945301
2527,045223201,4,52,23201,Beteiligung der Länder an den Kosten des Deutschen Nationalkomitees für Denkmalschutz und andere Beiträge,120844.02,Beteiligung der Länder an den Kosten des Deutschen Nationalkomitees für Denkmalschutz und andere Beiträge,106122.51,Beteiligung der Länder an den Kosten des Deutschen Nationalkomitees für Denkmalschutz und andere Beiträge,130846.49,Beteiligung der Länder an den Kosten des Deutschen Nationalkomitees für Denkmalschutz und andere Beiträge,109710.2,Beteiligung der Länder an den Kosten des Deutschen Nationalkomitees für Denkmalschutz und andere Beiträge,37870.0,Beteiligung der Länder an den Kosten des Deutschen Nationalkomitees für Denkmalschutz und andere Beiträge,224027.88,Beteiligung der Länder an den Kosten des Deutschen Nationalkomitees für Denkmalschutz und andere Beiträge,153858.74,Beteiligung der Länder an den Kosten des Deutschen Nationalkomitees für Denkmalschutz und andere Beiträge,192403.39,Beteiligung der Länder an den Kosten des Deutschen Nationalkomitees für Denkmalschutz und andere Beiträge,199632.11,Beteiligung der Länder an den Kosten des Deutschen Nationalkomitees für Denkmalschutz und andere Beiträge,218486.0,Beteiligung der Länder an den Kosten des Deutschen Nationalkomitees für Denkmalschutz und andere Beiträge,130983.28,Beteiligung der Länder an den Kosten des Deutschen Nationalkomitees für Denkmalschutz und andere Beiträge,95946.15,365.0,Bundeskanzler und Bundeskanzleramt,040523201,040523201,040523201,040523201,045223201,045223201,045223201,045223201,045223201,045223201,045223201
2528,071442709,7,14,42709,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",120251.2,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",55480.99,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",960772.12,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",1168935.83,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",1370573.6,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",1747489.89,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",52342.25,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",49311.57,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",69931.11,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",44693.27,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",57792.33,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",51735.18,1503.0,Bundesministerium der Justiz,070442709,081442799,081442799,081442799,081442799,071742709,071742709,071442709,071442709,071442709,071442709
2529,041342709,4,13,42709,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",119635.81,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",4673747.68,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",4643764.9,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",5411513.82,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",6281105.06,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",1855727.88,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",1466326.9,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",1094297.8,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",1087522.79,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",1412434.67,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",1405429.85,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",176907.77,274.0,Bundeskanzler und Bundeskanzleramt,040842709,040842709,040842709,040842709,045242709,045242709,045242709,045242709,045242709,045242709,041342709
2530,011252501,1,12,52501,Aus- und Fortbildung,119293.12,Aus- und Fortbildung,12354.71,Aus- und Fortbildung,20292.49,Aus- und Fortbildung,23141.01,Aus- und Fortbildung,14517.41,Aus- und Fortbildung,50993.71,Aus- und Fortbildung,53002.28,Aus- und Fortbildung,48969.09,Aus- und Fortbildung,81273.71,Aus- und Fortbildung,107806.76,Aus- und Fortbildung,21964.11,Aus- und Fortbildung,22737.37,35.0,Bundespräsident und Bundespräsidialamt,010352501,010352501,011252501,011252501,011252501,011252501,011252501,011252501,011252501,011252501,011252501
2531,111545301,11,15,45301,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",119291.04,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",117664.91,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",111300.45,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",95780.49,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",99380.32,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",94639.7,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",92020.09,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",90630.29,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",96004.0,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",110858.43,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",94802.55,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",90802.25,2821.0,Bundesministerium für Arbeit und Soziales,110545301,110545301,111545301,111545301,111545301,111545301,111545301,111545301,111545301,111545301,111545301
2532,011281201,1,12,81201,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",118992.97,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",93262.48,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",348255.44,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",81581.34,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",276093.19,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",138724.05,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",264359.54,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",351149.94,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",351976.69,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",653462.85,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",94650.99,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",137309.96,42.0,Bundespräsident und Bundespräsidialamt,010381201,010381201,011281201,011281201,011281201,011281201,011281201,011281201,011281201,011281201,011281201
2533,161412401,16,14,12401,"Einnahmen aus Vermietung, Verpachtung und Nutzung",118886.0,"Einnahmen aus Vermietung, Verpachtung und Nutzung",37236.36,"Einnahmen aus Vermietung, Verpachtung und Nutzung",37236.36,"Einnahmen aus Vermietung, Verpachtung und Nutzung",184738.8,"Einnahmen aus Vermietung, Verpachtung und Nutzung",207485.6,"Einnahmen aus Vermietung, Verpachtung und Nutzung",182598.0,"Einnahmen aus Vermietung, Verpachtung und Nutzung",223243.5,"Einnahmen aus Vermietung, Verpachtung und Nutzung",184424.17,"Einnahmen aus Vermietung, Verpachtung und Nutzung",184365.0,"Einnahmen aus Vermietung, Verpachtung und Nutzung",53748.5,"Einnahmen aus Vermietung, Verpachtung und Nutzung",21167.0,"Einnahmen aus Vermietung, Verpachtung und Nutzung",141456.4,4330.0,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",160212401,160212401,161412401,161412401,161412401,161412401,161412401,161412401,161412401,161412401,161412401
2534,171553999,17,15,53999,Vermischte Verwaltungsausgaben,117743.28,Vermischte Verwaltungsausgaben,185943.54,Vermischte Verwaltungsausgaben,78405.02,Vermischte Verwaltungsausgaben,164538.25,Vermischte Verwaltungsausgaben,139204.17,Vermischte Verwaltungsausgaben,178158.6,Vermischte Verwaltungsausgaben,96570.34,Vermischte Verwaltungsausgaben,143434.34,Vermischte Verwaltungsausgaben,182916.78,Vermischte Verwaltungsausgaben,55359.68,Vermischte Verwaltungsausgaben,48810.69,Vermischte Verwaltungsausgaben,87865.05,4578.0,"Bundesministerium für Familie, Senioren, Frauen und Jugend",170353999,170353999,171553999,171553999,171553999,171553999,171553999,171553999,171553999,171553999,171553999
2535,121311101,12,13,11101,"Gebühren, sonstige Entgelte",117664.33,"Gebühren, sonstige Entgelte",9583867.14,"Gebühren, sonstige Entgelte",11110757.35,"Gebühren, sonstige Entgelte",335070.15,"Gebühren, sonstige Entgelte",341365.7,"Gebühren, sonstige Entgelte",227591.57,"Gebühren, sonstige Entgelte",229200.2,"Gebühren, sonstige Entgelte",832540.2,"Gebühren, sonstige Entgelte",193830.9,"Gebühren, sonstige Entgelte",155723.59,"Gebühren, sonstige Entgelte",239302.97,"Gebühren, sonstige Entgelte",155400.43,3176.0,Bundesministerium für Digitales und Verkehr,121611111,121611111,121111101,121111101,121311101,121311101,120111131,121311101,121311101,121311101,121311101
2536,062253909,6,22,53909,Vermischte Verwaltungsausgaben,117638.58,Vermischte Verwaltungsausgaben,398958.46,Vermischte Verwaltungsausgaben,285331.65,Vermischte Verwaltungsausgaben,2977.4,Vermischte Verwaltungsausgaben,3161.85,Vermischte Verwaltungsausgaben,5222.31,Vermischte Verwaltungsausgaben,3092.65,Vermischte Verwaltungsausgaben,339945.81,Vermischte Verwaltungsausgaben,439239.89,Vermischte Verwaltungsausgaben,272523.41,Vermischte Verwaltungsausgaben,209663.09,Vermischte Verwaltungsausgaben,41677.86,1113.0,Bundesministerium des Innern und für Heimat,062853919,060853909,060253929,060253929,060253929,060253929,062053999,062053999,062053999,062053999,062253909
