,index,Epl.,Kap.,Tit.,Ist 2020,Zweckbestimmung,ministries,2020 id,id_nlp_help,id_nlp,2020 Zweck,id
4142,2414,10,12,53203,91558.62,Sonstige Dienstleistungsaufträge an Dritte,Bundesministerium für Ernährung und Landwirtschaft,532031012,Bundesministerium für Ernährung und Landwirtschaft einszweifünfdreizweinulldrei ,Bundesministerium für Ernährung und Landwirtschaft einszweifünfdreizweinulldrei  Sonstige Dienstleistungsaufträge an Dritte,Sonstige Dienstleistungsaufträge an Dritte,532031012.0
4143,1188,6,22,68108,91245.16,Studienbeihilfen für Nachwuchskräfte geringeren Umfangs,Bundesministerium des Innern und für Heimat,681080622,Bundesministerium des Innern und für Heimat zweizweisechsachteinsnullacht ,Bundesministerium des Innern und für Heimat zweizweisechsachteinsnullacht  Studienbeihilfen für Nachwuchskräfte geringeren Umfangs,Studienbeihilfen für Nachwuchskräfte geringeren Umfangs,681080625.0
4144,3824,14,11,45357,90694.86,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",Bundesministerium der Verteidigung,453571411,Bundesministerium der Verteidigung einseinsvierfünfdreifünfsieben ,"Bundesministerium der Verteidigung einseinsvierfünfdreifünfsieben  Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen","Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",453571411.0
4145,3464,12,20,12401,90563.71,"Einnahmen aus Vermietung, Verpachtung und Nutzung",Bundesministerium für Digitales und Verkehr,124011220,Bundesministerium für Digitales und Verkehr zweinulleinszweiviernulleins ,"Bundesministerium für Digitales und Verkehr zweinulleinszweiviernulleins  Einnahmen aus Vermietung, Verpachtung und Nutzung",Einnahmen aus Veröffentlichungen,119011220.0
4146,305,4,32,51901,90270.87,Unterhaltung der Grundstücke und baulichen Anlagen,Bundeskanzler und Bundeskanzleramt,519010432,Bundeskanzler und Bundeskanzleramt dreizweifünfeinsneunnulleins ,Bundeskanzler und Bundeskanzleramt dreizweifünfeinsneunnulleins  Unterhaltung der Grundstücke und baulichen Anlagen,Unterhaltung der Grundstücke und baulichen Anlagen,519010432.0
4147,4014,15,13,42831,90223.53,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Bundesministerium für Gesundheit,428311513,Bundesministerium für Gesundheit einsdreivierzweiachtdreieins ,Bundesministerium für Gesundheit einsdreivierzweiachtdreieins  Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,428711513.0
4148,759,6,1,68751,89970.59,Beteiligung an EU-Netzwerken für Raumentwicklung,Bundesministerium des Innern und für Heimat,687510601,Bundesministerium des Innern und für Heimat nulleinssechsachtsiebenfünfeins ,Bundesministerium des Innern und für Heimat nulleinssechsachtsiebenfünfeins  Beteiligung an EU-Netzwerken für Raumentwicklung,,
4150,2781,11,13,68402,89801.0,Verbesserung des Gefahrenschutzes im Haushalt,Bundesministerium für Arbeit und Soziales,684021113,Bundesministerium für Arbeit und Soziales einsdreisechsachtviernullzwei ,Bundesministerium für Arbeit und Soziales einsdreisechsachtviernullzwei  Verbesserung des Gefahrenschutzes im Haushalt,Verbesserung des Gefahrenschutzes im Haushalt,684021113.0
4151,4494,17,12,51401,89779.1,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.","Bundesministerium für Familie, Senioren, Frauen und Jugend",514011712,"Bundesministerium für Familie, Senioren, Frauen und Jugend einszweifünfeinsviernulleins ","Bundesministerium für Familie, Senioren, Frauen und Jugend einszweifünfeinsviernulleins  Verbrauchsmittel, Haltung von Fahrzeugen und dgl.","Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",514011712.0
4152,3466,12,20,26101,89703.34,Erstattung von Verwaltungsausgaben,Bundesministerium für Digitales und Verkehr,261011220,Bundesministerium für Digitales und Verkehr zweinullzweisechseinsnulleins ,Bundesministerium für Digitales und Verkehr zweinullzweisechseinsnulleins  Erstattung von Verwaltungsausgaben,Erstattung von Verwaltungsausgaben,261011220.0
4153,4415,17,2,23401,89681.99,"Einnahmen aus Abführungen des Sondervermögens ""Kinderbetreuungsausbau""","Bundesministerium für Familie, Senioren, Frauen und Jugend",234011702,"Bundesministerium für Familie, Senioren, Frauen und Jugend nullzweizweidreiviernulleins ","Bundesministerium für Familie, Senioren, Frauen und Jugend nullzweizweidreiviernulleins  Einnahmen aus Abführungen des Sondervermögens ""Kinderbetreuungsausbau""",,
4154,3352,12,17,53929,89632.02,Vermischte Verwaltungsausgaben,Bundesministerium für Digitales und Verkehr,539291217,Bundesministerium für Digitales und Verkehr einssiebenfünfdreineunzweineun ,Bundesministerium für Digitales und Verkehr einssiebenfünfdreineunzweineun  Vermischte Verwaltungsausgaben,Vermischte Verwaltungsausgaben,539291217.0
4155,698,5,13,51401,89365.72,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",Auswärtiges Amt,514010513,Auswärtiges Amt einsdreifünfeinsviernulleins ,"Auswärtiges Amt einsdreifünfeinsviernulleins  Verbrauchsmittel, Haltung von Fahrzeugen und dgl.","Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",514010513.0
4157,1961,9,3,81231,88932.75,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",Bundesministerium für Wirtschaft und Klimaschutz,812310903,Bundesministerium für Wirtschaft und Klimaschutz nulldreiachteinszweidreieins ,"Bundesministerium für Wirtschaft und Klimaschutz nulldreiachteinszweidreieins  Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)","Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",812010915.0
4158,2070,9,13,68409,88475.88,"Mitgliedsbeiträge und sonstige Zuschüsse an Verbände, Vereine und ähnliche Institutionen geringeren Umfangs",Bundesministerium für Wirtschaft und Klimaschutz,684090913,Bundesministerium für Wirtschaft und Klimaschutz einsdreisechsachtviernullneun ,"Bundesministerium für Wirtschaft und Klimaschutz einsdreisechsachtviernullneun  Mitgliedsbeiträge und sonstige Zuschüsse an Verbände, Vereine und ähnliche Institutionen geringeren Umfangs","Mitgliedsbeiträge und sonstige Zuschüsse an Verbände, Vereine und ähnliche Institutionen geringeren Umfangs",684090913.0
4159,3296,12,15,81212,88377.14,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",Bundesministerium für Digitales und Verkehr,812121215,Bundesministerium für Digitales und Verkehr einsfünfachteinszweieinszwei ,"Bundesministerium für Digitales und Verkehr einsfünfachteinszweieinszwei  Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",,
4160,205,4,11,23257,88090.33,Beteiligung an den Versorgungslasten des Bundes,Bundeskanzler und Bundeskanzleramt,232570411,Bundeskanzler und Bundeskanzleramt einseinszweidreizweifünfsieben ,Bundeskanzler und Bundeskanzleramt einseinszweidreizweifünfsieben  Beteiligung an den Versorgungslasten des Bundes,Beteiligung an den Versorgungslasten des Bundes,232570411.0
4161,4540,17,15,42709,88014.59,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige","Bundesministerium für Familie, Senioren, Frauen und Jugend",427091715,"Bundesministerium für Familie, Senioren, Frauen und Jugend einsfünfvierzweisiebennullneun ","Bundesministerium für Familie, Senioren, Frauen und Jugend einsfünfvierzweisiebennullneun  Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige","Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",427091715.0
4162,1968,9,4,68707,88000.0,Wasserstoffstrategie Außenwirtschaft - Internationale Kooperation Wasserstoff,Bundesministerium für Wirtschaft und Klimaschutz,687070904,Bundesministerium für Wirtschaft und Klimaschutz nullviersechsachtsiebennullsieben ,Bundesministerium für Wirtschaft und Klimaschutz nullviersechsachtsiebennullsieben  Wasserstoffstrategie Außenwirtschaft - Internationale Kooperation Wasserstoff,Wasserstoffstrategie Außenwirtschaft - Internationale Kooperation Wasserstoff,896020904.0
4163,4330,16,14,52501,87821.15,Aus- und Fortbildung,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",525011614,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einsvierfünfzweifünfnulleins ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einsvierfünfzweifünfnulleins  Aus- und Fortbildung",Aus- und Fortbildung,525011614.0
4164,1219,6,24,11101,87451.26,"Gebühren, sonstige Entgelte",Bundesministerium des Innern und für Heimat,111010624,Bundesministerium des Innern und für Heimat zweiviereinseinseinsnulleins ,"Bundesministerium des Innern und für Heimat zweiviereinseinseinsnulleins  Gebühren, sonstige Entgelte","Gebühren, sonstige Entgelte",111010624.0
4165,1559,7,13,71101,87356.01,"Kleine Neu-, Um- und Erweiterungsbauten",Bundesministerium der Justiz,711010713,Bundesministerium der Justiz einsdreisiebeneinseinsnulleins ,"Bundesministerium der Justiz einsdreisiebeneinseinsnulleins  Kleine Neu-, Um- und Erweiterungsbauten",,
4166,4904,30,12,51401,87138.27,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",Bundesministerium für Bildung und Forschung,514013012,Bundesministerium für Bildung und Forschung einszweifünfeinsviernulleins ,"Bundesministerium für Bildung und Forschung einszweifünfeinsviernulleins  Verbrauchsmittel, Haltung von Fahrzeugen und dgl.","Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",514013012.0
4167,325,4,51,52601,87072.66,Gerichts- und ähnliche Kosten,Bundeskanzler und Bundeskanzleramt,526010451,Bundeskanzler und Bundeskanzleramt fünfeinsfünfzweisechsnulleins ,Bundeskanzler und Bundeskanzleramt fünfeinsfünfzweisechsnulleins  Gerichts- und ähnliche Kosten,Gerichts- und ähnliche Kosten,526010451.0
4168,711,5,13,54411,86931.85,"Forschung, Untersuchungen und Ähnliches",Auswärtiges Amt,544110513,Auswärtiges Amt einsdreifünfvierviereinseins ,"Auswärtiges Amt einsdreifünfvierviereinseins  Forschung, Untersuchungen und Ähnliches","Forschung, Untersuchungen und Ähnliches",544110513.0
4169,1537,7,12,81101,86271.5,Erwerb von Fahrzeugen,Bundesministerium der Justiz,811010712,Bundesministerium der Justiz einszweiachteinseinsnulleins ,Bundesministerium der Justiz einszweiachteinseinsnulleins  Erwerb von Fahrzeugen,Erwerb von Fahrzeugen,811010712.0
4170,148,2,13,81201,85858.5,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",Deutscher Bundestag,812010213,Deutscher Bundestag einsdreiachteinszweinulleins ,"Deutscher Bundestag einsdreiachteinszweinulleins  Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)","Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",812010216.0
4171,216,4,11,44301,85796.9,Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften,Bundeskanzler und Bundeskanzleramt,443010411,Bundeskanzler und Bundeskanzleramt einseinsviervierdreinulleins ,Bundeskanzler und Bundeskanzleramt einseinsviervierdreinulleins  Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften,Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften,443010411.0
4172,2024,9,12,51401,85775.63,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",Bundesministerium für Wirtschaft und Klimaschutz,514010912,Bundesministerium für Wirtschaft und Klimaschutz einszweifünfeinsviernulleins ,"Bundesministerium für Wirtschaft und Klimaschutz einszweifünfeinsviernulleins  Verbrauchsmittel, Haltung von Fahrzeugen und dgl.","Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",514010912.0
4173,2406,10,12,51401,85732.52,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",Bundesministerium für Ernährung und Landwirtschaft,514011012,Bundesministerium für Ernährung und Landwirtschaft einszweifünfeinsviernulleins ,"Bundesministerium für Ernährung und Landwirtschaft einszweifünfeinsviernulleins  Verbrauchsmittel, Haltung von Fahrzeugen und dgl.","Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",514011012.0
4174,1910,9,1,89211,85547.78,Zukunftsinvestitionsprogramm für Fahrzeughersteller und die Zulieferindustrie sowie Forschungs- und Entwicklungsprojekte für transformationsrelevante Innovationen und regionale Innovationscluster,Bundesministerium für Wirtschaft und Klimaschutz,892110901,Bundesministerium für Wirtschaft und Klimaschutz nulleinsachtneunzweieinseins ,Bundesministerium für Wirtschaft und Klimaschutz nulleinsachtneunzweieinseins  Zukunftsinvestitionsprogramm für Fahrzeughersteller und die Zulieferindustrie sowie Forschungs- und Entwicklungsprojekte für transformationsrelevante Innovationen und regionale Innovationscluster,Zukunftsinvestitionsprogramm für Fahrzeughersteller und die Zulieferindustrie sowie Forschungs- und Entwicklungsprojekte für transformationsrelevante Innovationen und regionale Innovationscluster,892110901.0
4175,3582,12,23,52501,85513.27,Aus- und Fortbildung,Bundesministerium für Digitales und Verkehr,525011223,Bundesministerium für Digitales und Verkehr zweidreifünfzweifünfnulleins ,Bundesministerium für Digitales und Verkehr zweidreifünfzweifünfnulleins  Aus- und Fortbildung,Aus- und Fortbildung,525011223.0
4176,3213,12,12,81101,85382.5,Erwerb von Fahrzeugen,Bundesministerium für Digitales und Verkehr,811011212,Bundesministerium für Digitales und Verkehr einszweiachteinseinsnulleins ,Bundesministerium für Digitales und Verkehr einszweiachteinseinsnulleins  Erwerb von Fahrzeugen,Erwerb von Fahrzeugen,811011212.0
4177,4484,17,12,13201,85187.5,Erlöse aus der Veräußerung von beweglichen Sachen,"Bundesministerium für Familie, Senioren, Frauen und Jugend",132011712,"Bundesministerium für Familie, Senioren, Frauen und Jugend einszweieinsdreizweinulleins ","Bundesministerium für Familie, Senioren, Frauen und Jugend einszweieinsdreizweinulleins  Erlöse aus der Veräußerung von beweglichen Sachen",Erlöse aus der Veräußerung von beweglichen Sachen,132011712.0
4178,461,4,54,42709,85032.98,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",Bundeskanzler und Bundeskanzleramt,427090454,Bundeskanzler und Bundeskanzleramt fünfviervierzweisiebennullneun ,"Bundeskanzler und Bundeskanzleramt fünfviervierzweisiebennullneun  Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",,
4180,1626,7,17,81201,84971.16,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",Bundesministerium der Justiz,812010717,Bundesministerium der Justiz einssiebenachteinszweinulleins ,"Bundesministerium der Justiz einssiebenachteinszweinulleins  Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)","Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",812010717.0
4181,1702,8,1,68136,84952.77,Leistungen aufgrund von Ansprüchen gegen frühere nationalsozialistische Einrichtungen,Bundesministerium der Finanzen,681360801,Bundesministerium der Finanzen nulleinssechsachteinsdreisechs ,Bundesministerium der Finanzen nulleinssechsachteinsdreisechs  Leistungen aufgrund von Ansprüchen gegen frühere nationalsozialistische Einrichtungen,Leistungen aufgrund von Ansprüchen gegen frühere nationalsozialistische Einrichtungen,681360801.0
4182,1474,7,1,68701,84888.03,Bilaterale technische Zusammenarbeit mit dem Ausland auf dem Gebiet des Verbraucherschutzes,Bundesministerium der Justiz,687010701,Bundesministerium der Justiz nulleinssechsachtsiebennulleins ,Bundesministerium der Justiz nulleinssechsachtsiebennulleins  Bilaterale technische Zusammenarbeit mit dem Ausland auf dem Gebiet des Verbraucherschutzes,,
4183,4537,17,15,54201,84484.84,Öffentlichkeitsarbeit,"Bundesministerium für Familie, Senioren, Frauen und Jugend",542011715,"Bundesministerium für Familie, Senioren, Frauen und Jugend einsfünffünfvierzweinulleins ","Bundesministerium für Familie, Senioren, Frauen und Jugend einsfünffünfvierzweinulleins  Öffentlichkeitsarbeit",Öffentlichkeitsarbeit,542011715.0
4184,842,6,4,16113,84473.07,Zinseinnahmen von der Kreditanstalt für Wiederaufbau aus Aufwendungsdarlehen (Regionalprogramm),Bundesministerium des Innern und für Heimat,161130604,Bundesministerium des Innern und für Heimat nullviereinssechseinseinsdrei ,Bundesministerium des Innern und für Heimat nullviereinssechseinseinsdrei  Zinseinnahmen von der Kreditanstalt für Wiederaufbau aus Aufwendungsdarlehen (Regionalprogramm),Zinseinnahmen von der Kreditanstalt für Wiederaufbau aus Aufwendungsdarlehen (Regionalprogramm),161132501.0
