,index,Epl.,Kap.,Tit.,Ist 2021,Zweckbestimmung,ministries,2021 id,id_nlp_help,id_nlp,2021 Zweckbestimmung,id
4376,3540,12,20,68709,61297.0,Mitgliedsbeiträge und sonstige Zuschüsse für laufende Zwecke im Ausland geringeren Umfangs,Bundesministerium für Digitales und Verkehr,122068709,Bundesministerium für Digitales und Verkehr zweinull sechsachtsiebennullneun ,Bundesministerium für Digitales und Verkehr zweinull sechsachtsiebennullneun  Mitgliedsbeiträge und sonstige Zuschüsse für laufende Zwecke im Ausland geringeren Umfangs,Mitgliedsbeiträge und sonstige Zuschüsse für laufende Zwecke im Ausland geringeren Umfangs,122068709
4377,285,4,32,11901,61204.96,Einnahmen aus Veröffentlichungen,Bundeskanzler und Bundeskanzleramt,043211901,Bundeskanzler und Bundeskanzleramt dreizwei einseinsneunnulleins ,Bundeskanzler und Bundeskanzleramt dreizwei einseinsneunnulleins  Einnahmen aus Veröffentlichungen,Einnahmen aus Veröffentlichungen,043211901
4378,1144,6,19,81101,61182.87,Erwerb von Fahrzeugen,Bundesministerium des Innern und für Heimat,061981101,Bundesministerium des Innern und für Heimat einsneun achteinseinsnulleins ,Bundesministerium des Innern und für Heimat einsneun achteinseinsnulleins  Erwerb von Fahrzeugen,Dienstreisen,061452701
4379,2688,11,3,85201,61036.54,Kriegsopferfürsorgedarlehen und gleichartige Darlehen,Bundesministerium für Arbeit und Soziales,110385201,Bundesministerium für Arbeit und Soziales nulldrei achtfünfzweinulleins ,Bundesministerium für Arbeit und Soziales nulldrei achtfünfzweinulleins  Kriegsopferfürsorgedarlehen und gleichartige Darlehen,Kriegsopferfürsorgedarlehen und gleichartige Darlehen,110385201
4380,4288,16,11,98103,60928.25,Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",161198103,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einseins neunachteinsnulldrei ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einseins neunachteinsnulldrei  Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7",,
4381,38,1,12,53205,60838.13,Kosten für Orden und Ehrenzeichen,Bundespräsident und Bundespräsidialamt,011253205,Bundespräsident und Bundespräsidialamt einszwei fünfdreizweinullfünf ,Bundespräsident und Bundespräsidialamt einszwei fünfdreizweinullfünf  Kosten für Orden und Ehrenzeichen,Kosten für Orden und Ehrenzeichen,011253205
4383,2867,11,14,41201,60707.22,Entschädigungen der ehrenamtlichen Richterinnen und Richter,Bundesministerium für Arbeit und Soziales,111441201,Bundesministerium für Arbeit und Soziales einsvier viereinszweinulleins ,Bundesministerium für Arbeit und Soziales einsvier viereinszweinulleins  Entschädigungen der ehrenamtlichen Richterinnen und Richter,Entschädigungen der ehrenamtlichen Richterinnen und Richter,111441201
4384,4038,15,12,51901,60332.4,Unterhaltung der Grundstücke und baulichen Anlagen,Bundesministerium für Gesundheit,151251901,Bundesministerium für Gesundheit einszwei fünfeinsneunnulleins ,Bundesministerium für Gesundheit einszwei fünfeinsneunnulleins  Unterhaltung der Grundstücke und baulichen Anlagen,Unterhaltung der Grundstücke und baulichen Anlagen,151251901
4385,1125,6,18,51701,60199.8,"Bewirtschaftung der Grundstücke, Gebäude und Räume",Bundesministerium des Innern und für Heimat,061851701,Bundesministerium des Innern und für Heimat einsacht fünfeinssiebennulleins ,"Bundesministerium des Innern und für Heimat einsacht fünfeinssiebennulleins  Bewirtschaftung der Grundstücke, Gebäude und Räume",,
4386,4150,15,16,98103,60072.06,Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,Bundesministerium für Gesundheit,151698103,Bundesministerium für Gesundheit einssechs neunachteinsnulldrei ,Bundesministerium für Gesundheit einssechs neunachteinsnulldrei  Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,,
4387,97,2,12,42202,59890.24,Bezüge und Nebenleistungen der beamteten Hilfskräfte,Deutscher Bundestag,021242202,Deutscher Bundestag einszwei vierzweizweinullzwei ,Deutscher Bundestag einszwei vierzweizweinullzwei  Bezüge und Nebenleistungen der beamteten Hilfskräfte,Bezüge und Nebenleistungen der beamteten Hilfskräfte,021242202
4388,4101,15,15,13201,59702.13,Erlöse aus der Veräußerung von beweglichen Sachen,Bundesministerium für Gesundheit,151513201,Bundesministerium für Gesundheit einsfünf einsdreizweinulleins ,Bundesministerium für Gesundheit einsfünf einsdreizweinulleins  Erlöse aus der Veräußerung von beweglichen Sachen,Erlöse aus der Veräußerung von beweglichen Sachen,151513201
4389,4366,16,14,12502,59695.22,Einnahmen aus dem Kantinenbetrieb der Internationalen Naturschutzakademie Insel Vilm,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",161412502,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einsvier einszweifünfnullzwei ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einsvier einszweifünfnullzwei  Einnahmen aus dem Kantinenbetrieb der Internationalen Naturschutzakademie Insel Vilm",Einnahmen aus dem Kantinenbetrieb der Internationalen Naturschutzakademie Insel Vilm,161412502
4390,785,6,1,53247,59540.14,Kosten für den Festakt aus Anlass des Gedenktages für die Opfer von Flucht und Vertreibung,Bundesministerium des Innern und für Heimat,060153247,Bundesministerium des Innern und für Heimat nulleins fünfdreizweiviersieben ,Bundesministerium des Innern und für Heimat nulleins fünfdreizweiviersieben  Kosten für den Festakt aus Anlass des Gedenktages für die Opfer von Flucht und Vertreibung,Kosten für den Festakt aus Anlass des Gedenktages für die Opfer von Flucht und Vertreibung,060153247
4391,4002,15,11,11957,59289.53,Vermischte Einnahmen,Bundesministerium für Gesundheit,151111957,Bundesministerium für Gesundheit einseins einseinsneunfünfsieben ,Bundesministerium für Gesundheit einseins einseinsneunfünfsieben  Vermischte Einnahmen,Vermischte Einnahmen,151111957
4394,726,5,13,52501,59004.22,Aus- und Fortbildung,Auswärtiges Amt,051352501,Auswärtiges Amt einsdrei fünfzweifünfnulleins ,Auswärtiges Amt einsdrei fünfzweifünfnulleins  Aus- und Fortbildung,Aus- und Fortbildung,051352501
4395,269,4,31,54201,59001.59,Öffentlichkeitsarbeit,Bundeskanzler und Bundeskanzleramt,043154201,Bundeskanzler und Bundeskanzleramt dreieins fünfvierzweinulleins ,Bundeskanzler und Bundeskanzleramt dreieins fünfvierzweinulleins  Öffentlichkeitsarbeit,Öffentlichkeitsarbeit,043154201
4396,3860,14,11,44357,58796.81,Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften,Bundesministerium der Verteidigung,141144357,Bundesministerium der Verteidigung einseins viervierdreifünfsieben ,Bundesministerium der Verteidigung einseins viervierdreifünfsieben  Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften,Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften,141144357
4397,1585,7,13,13201,58761.5,Erlöse aus der Veräußerung von beweglichen Sachen,Bundesministerium der Justiz,071313201,Bundesministerium der Justiz einsdrei einsdreizweinulleins ,Bundesministerium der Justiz einsdrei einsdreizweinulleins  Erlöse aus der Veräußerung von beweglichen Sachen,Erlöse aus der Veräußerung von beweglichen Sachen,071313201
4398,4900,30,3,89490,58749.89,Innovation in der Lehre - Investitionen,Bundesministerium für Bildung und Forschung,300389490,Bundesministerium für Bildung und Forschung nulldrei achtneunvierneunnull ,Bundesministerium für Bildung und Forschung nulldrei achtneunvierneunnull  Innovation in der Lehre - Investitionen,,
4399,3419,12,18,71211,58711.39,Baumaßnahmen von mehr als 6 000 000 € im Einzelfall,Bundesministerium für Digitales und Verkehr,121871211,Bundesministerium für Digitales und Verkehr einsacht siebeneinszweieinseins ,Bundesministerium für Digitales und Verkehr einsacht siebeneinszweieinseins  Baumaßnahmen von mehr als 6 000 000 € im Einzelfall,Baumaßnahmen von mehr als 6 000 000 € im Einzelfall,121871211
4400,732,5,13,81201,58695.16,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",Auswärtiges Amt,051381201,Auswärtiges Amt einsdrei achteinszweinulleins ,"Auswärtiges Amt einsdrei achteinszweinulleins  Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)","Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",051381201
4401,3338,12,15,52701,58588.72,Dienstreisen,Bundesministerium für Digitales und Verkehr,121552701,Bundesministerium für Digitales und Verkehr einsfünf fünfzweisiebennulleins ,Bundesministerium für Digitales und Verkehr einsfünf fünfzweisiebennulleins  Dienstreisen,Dienstreisen,121552701
4403,2831,11,13,42202,58286.47,Bezüge und Nebenleistungen der beamteten Hilfskräfte,Bundesministerium für Arbeit und Soziales,111342202,Bundesministerium für Arbeit und Soziales einsdrei vierzweizweinullzwei ,Bundesministerium für Arbeit und Soziales einsdrei vierzweizweinullzwei  Bezüge und Nebenleistungen der beamteten Hilfskräfte,,
4404,2736,11,6,54631,58185.34,Kosten aus Anlass der deutschen Präsidentschaft in der EU 2020,Bundesministerium für Arbeit und Soziales,110654631,Bundesministerium für Arbeit und Soziales nullsechs fünfviersechsdreieins ,Bundesministerium für Arbeit und Soziales nullsechs fünfviersechsdreieins  Kosten aus Anlass der deutschen Präsidentschaft in der EU 2020,,
4405,3275,12,13,81203,58182.43,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie sonstigen Gebrauchsgegenständen für Kontrollzwecke",Bundesministerium für Digitales und Verkehr,121381203,Bundesministerium für Digitales und Verkehr einsdrei achteinszweinulldrei ,"Bundesministerium für Digitales und Verkehr einsdrei achteinszweinulldrei  Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie sonstigen Gebrauchsgegenständen für Kontrollzwecke","Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie sonstigen Gebrauchsgegenständen für Kontrollzwecke",121381203
4406,1612,7,14,42709,57792.33,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",Bundesministerium der Justiz,071442709,Bundesministerium der Justiz einsvier vierzweisiebennullneun ,"Bundesministerium der Justiz einsvier vierzweisiebennullneun  Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige","Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",071442709
4408,2276,9,17,81201,57339.89,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",Bundesministerium für Wirtschaft und Klimaschutz,091781201,Bundesministerium für Wirtschaft und Klimaschutz einssieben achteinszweinulleins ,"Bundesministerium für Wirtschaft und Klimaschutz einssieben achteinszweinulleins  Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)","Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",091781201
4409,4538,17,11,54301,57297.48,Veröffentlichungen und Fachinformationen,"Bundesministerium für Familie, Senioren, Frauen und Jugend",171154301,"Bundesministerium für Familie, Senioren, Frauen und Jugend einseins fünfvierdreinulleins ","Bundesministerium für Familie, Senioren, Frauen und Jugend einseins fünfvierdreinulleins  Veröffentlichungen und Fachinformationen",Veröffentlichungen und Fachinformationen,171154301
4411,2287,9,18,38101,57000.0,Leistungen von Bundesbehörden zur Durchführung von Aufträgen,Bundesministerium für Wirtschaft und Klimaschutz,091838101,Bundesministerium für Wirtschaft und Klimaschutz einsacht dreiachteinsnulleins ,Bundesministerium für Wirtschaft und Klimaschutz einsacht dreiachteinsnulleins  Leistungen von Bundesbehörden zur Durchführung von Aufträgen,Leistungen von Bundesbehörden zur Durchführung von Aufträgen,091838101
4412,4631,19,11,52601,56884.36,Gerichts- und ähnliche Kosten,Bundesverfassungsgericht,191152601,Bundesverfassungsgericht einseins fünfzweisechsnulleins ,Bundesverfassungsgericht einseins fünfzweisechsnulleins  Gerichts- und ähnliche Kosten,Gerichts- und ähnliche Kosten,191152601
4413,3972,15,3,68621,56806.8,Forschungsvorhaben zur Stärkung zukunftsfähiger Strukturen des Öffentlichen Gesundheitsdienstes,Bundesministerium für Gesundheit,150368621,Bundesministerium für Gesundheit nulldrei sechsachtsechszweieins ,Bundesministerium für Gesundheit nulldrei sechsachtsechszweieins  Forschungsvorhaben zur Stärkung zukunftsfähiger Strukturen des Öffentlichen Gesundheitsdienstes,,
4414,428,4,53,38103,56312.0,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,Bundeskanzler und Bundeskanzleramt,045338103,Bundeskanzler und Bundeskanzleramt fünfdrei dreiachteinsnulldrei ,Bundeskanzler und Bundeskanzleramt fünfdrei dreiachteinsnulldrei  Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,045338103
4415,503,4,56,42709,56153.5,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",Bundeskanzler und Bundeskanzleramt,045642709,Bundeskanzler und Bundeskanzleramt fünfsechs vierzweisiebennullneun ,"Bundeskanzler und Bundeskanzleramt fünfsechs vierzweisiebennullneun  Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",,
4416,4706,21,11,44657,56111.01,Beihilfen aufgrund der Beihilfevorschriften,Der Bundesbeauftragte für den Datenschutz und die Informationsfreiheit,211144657,Der Bundesbeauftragte für den Datenschutz und die Informationsfreiheit einseins vierviersechsfünfsieben ,Der Bundesbeauftragte für den Datenschutz und die Informationsfreiheit einseins vierviersechsfünfsieben  Beihilfen aufgrund der Beihilfevorschriften,Beihilfen aufgrund der Beihilfevorschriften,211144657
4418,2148,9,14,68609,55922.43,Mitgliedsbeiträge und sonstige Zuschüsse für laufende Zwecke im Inland geringeren Umfangs,Bundesministerium für Wirtschaft und Klimaschutz,091468609,Bundesministerium für Wirtschaft und Klimaschutz einsvier sechsachtsechsnullneun ,Bundesministerium für Wirtschaft und Klimaschutz einsvier sechsachtsechsnullneun  Mitgliedsbeiträge und sonstige Zuschüsse für laufende Zwecke im Inland geringeren Umfangs,Mitgliedsbeiträge und sonstige Zuschüsse für laufende Zwecke im Inland geringeren Umfangs,091468609
4419,2728,11,6,54211,55695.75,Öffentlichkeitsarbeit,Bundesministerium für Arbeit und Soziales,110654211,Bundesministerium für Arbeit und Soziales nullsechs fünfvierzweieinseins ,Bundesministerium für Arbeit und Soziales nullsechs fünfvierzweieinseins  Öffentlichkeitsarbeit,Öffentlichkeitsarbeit,110654211
4420,949,6,11,52901,55612.13,Außergewöhnlicher Aufwand aus dienstlicher Veranlassung in besonderen Fällen,Bundesministerium des Innern und für Heimat,061152901,Bundesministerium des Innern und für Heimat einseins fünfzweineunnulleins ,Bundesministerium des Innern und für Heimat einseins fünfzweineunnulleins  Außergewöhnlicher Aufwand aus dienstlicher Veranlassung in besonderen Fällen,Außergewöhnlicher Aufwand aus dienstlicher Veranlassung in besonderen Fällen,061152901
4421,4674,20,11,52602,55156.5,"Sachverständige, Ausgaben für Mitglieder von Fachbeiräten und ähnlichen Ausschüssen",Bundesrechnungshof,201152602,Bundesrechnungshof einseins fünfzweisechsnullzwei ,"Bundesrechnungshof einseins fünfzweisechsnullzwei  Sachverständige, Ausgaben für Mitglieder von Fachbeiräten und ähnlichen Ausschüssen","Sachverständige, Ausgaben für Mitglieder von Fachbeiräten und ähnlichen Ausschüssen",031152602
4422,3323,12,15,98103,55150.0,Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,Bundesministerium für Digitales und Verkehr,121598103,Bundesministerium für Digitales und Verkehr einsfünf neunachteinsnulldrei ,Bundesministerium für Digitales und Verkehr einsfünf neunachteinsnulldrei  Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,121598103
