,index,Epl.,Kap.,Tit.,Ist 2019,Zweckbestimmung,ministries,2019 id,id_nlp_help,id_nlp,2019 Zweck,id
4860,2685,11,11,44357,4377.0,Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften,Bundesministerium für Arbeit und Soziales,443571111,Bundesministerium für Arbeit und Soziales einseinsviervierdreifünfsieben ,Bundesministerium für Arbeit und Soziales einseinsviervierdreifünfsieben  Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften,Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften,443571111.0
4861,2552,10,18,68709,4369.46,Mitgliedsbeiträge und sonstige Zuschüsse für laufende Zwecke im Ausland geringeren Umfangs,Bundesministerium für Ernährung und Landwirtschaft,687091018,Bundesministerium für Ernährung und Landwirtschaft einsachtsechsachtsiebennullneun ,Bundesministerium für Ernährung und Landwirtschaft einsachtsechsachtsiebennullneun  Mitgliedsbeiträge und sonstige Zuschüsse für laufende Zwecke im Ausland geringeren Umfangs,Mitgliedsbeiträge und sonstige Zuschüsse für laufende Zwecke im Ausland geringeren Umfangs,687091018.0
4862,1471,7,11,44357,4366.89,Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften,Bundesministerium der Justiz,443570711,Bundesministerium der Justiz einseinsviervierdreifünfsieben ,Bundesministerium der Justiz einseinsviervierdreifünfsieben  Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften,Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften,443570711.0
4863,3192,12,14,13201,4354.44,Erlöse aus der Veräußerung von beweglichen Sachen,Bundesministerium für Digitales und Verkehr,132011214,Bundesministerium für Digitales und Verkehr einsviereinsdreizweinulleins ,Bundesministerium für Digitales und Verkehr einsviereinsdreizweinulleins  Erlöse aus der Veräußerung von beweglichen Sachen,Erlöse aus der Veräußerung von beweglichen Sachen,132011214.0
4864,271,4,31,52901,4237.56,Außergewöhnlicher Aufwand aus dienstlicher Veranlassung in besonderen Fällen,Bundeskanzler und Bundeskanzleramt,529010431,Bundeskanzler und Bundeskanzleramt dreieinsfünfzweineunnulleins ,Bundeskanzler und Bundeskanzleramt dreieinsfünfzweineunnulleins  Außergewöhnlicher Aufwand aus dienstlicher Veranlassung in besonderen Fällen,Außergewöhnlicher Aufwand aus dienstlicher Veranlassung in besonderen Fällen,529010431.0
4865,2162,9,16,81251,4223.84,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",Bundesministerium für Wirtschaft und Klimaschutz,812510916,Bundesministerium für Wirtschaft und Klimaschutz einssechsachteinszweifünfeins ,"Bundesministerium für Wirtschaft und Klimaschutz einssechsachteinszweifünfeins  Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",,
4866,3166,12,13,28102,4212.43,Erstattung von Kosten und Auslagen im Bußgeldverfahren,Bundesministerium für Digitales und Verkehr,281021213,Bundesministerium für Digitales und Verkehr einsdreizweiachteinsnullzwei ,Bundesministerium für Digitales und Verkehr einsdreizweiachteinsnullzwei  Erstattung von Kosten und Auslagen im Bußgeldverfahren,Erstattung von Kosten und Auslagen im Bußgeldverfahren,281021213.0
4867,1627,7,19,12401,4200.0,"Einnahmen aus Vermietung, Verpachtung und Nutzung",Bundesministerium der Justiz,124010719,Bundesministerium der Justiz einsneuneinszweiviernulleins ,"Bundesministerium der Justiz einsneuneinszweiviernulleins  Einnahmen aus Vermietung, Verpachtung und Nutzung",,
4868,1525,7,13,51801,4079.09,Mieten und Pachten,Bundesministerium der Justiz,518010713,Bundesministerium der Justiz einsdreifünfeinsachtnulleins ,Bundesministerium der Justiz einsdreifünfeinsachtnulleins  Mieten und Pachten,Mieten und Pachten,518010713.0
4869,903,6,11,98103,3996.61,Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,Bundesministerium des Innern und für Heimat,981030611,Bundesministerium des Innern und für Heimat einseinsneunachteinsnulldrei ,Bundesministerium des Innern und für Heimat einseinsneunachteinsnulldrei  Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,,
4870,1726,8,11,98103,3962.68,Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,Bundesministerium der Finanzen,981030811,Bundesministerium der Finanzen einseinsneunachteinsnulldrei ,Bundesministerium der Finanzen einseinsneunachteinsnulldrei  Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,981030811.0
4871,3966,15,13,68709,3950.0,Mitgliedsbeiträge und sonstige Zuschüsse für laufende Zwecke im Ausland geringeren Umfangs,Bundesministerium für Gesundheit,687091513,Bundesministerium für Gesundheit einsdreisechsachtsiebennullneun ,Bundesministerium für Gesundheit einsdreisechsachtsiebennullneun  Mitgliedsbeiträge und sonstige Zuschüsse für laufende Zwecke im Ausland geringeren Umfangs,Mitgliedsbeiträge und sonstige Zuschüsse für laufende Zwecke im Ausland geringeren Umfangs,687091513.0
4872,4554,20,12,68609,3920.0,Mitgliedsbeiträge und sonstige Zuschüsse für laufende Zwecke im Inland geringeren Umfangs,Bundesrechnungshof,686092012,Bundesrechnungshof einszweisechsachtsechsnullneun ,Bundesrechnungshof einszweisechsachtsechsnullneun  Mitgliedsbeiträge und sonstige Zuschüsse für laufende Zwecke im Inland geringeren Umfangs,,
4873,767,6,2,53929,3887.3,Vermischte Verwaltungsausgaben,Bundesministerium des Innern und für Heimat,539290602,Bundesministerium des Innern und für Heimat nullzweifünfdreineunzweineun ,Bundesministerium des Innern und für Heimat nullzweifünfdreineunzweineun  Vermischte Verwaltungsausgaben,,
4874,3240,12,15,52711,3875.15,Dienstreisen,Bundesministerium für Digitales und Verkehr,527111215,Bundesministerium für Digitales und Verkehr einsfünffünfzweisiebeneinseins ,Bundesministerium für Digitales und Verkehr einsfünffünfzweisiebeneinseins  Dienstreisen,,
4875,481,4,55,38103,3868.9,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,Bundeskanzler und Bundeskanzleramt,381030455,Bundeskanzler und Bundeskanzleramt fünffünfdreiachteinsnulldrei ,Bundeskanzler und Bundeskanzleramt fünffünfdreiachteinsnulldrei  Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,981030451.0
4876,1972,9,12,45201,3787.02,Erstattungen an die Versorgungsanstalt des Bundes und der Länder,Bundesministerium für Wirtschaft und Klimaschutz,452010912,Bundesministerium für Wirtschaft und Klimaschutz einszweivierfünfzweinulleins ,Bundesministerium für Wirtschaft und Klimaschutz einszweivierfünfzweinulleins  Erstattungen an die Versorgungsanstalt des Bundes und der Länder,,
4877,1594,7,17,45301,3756.58,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",Bundesministerium der Justiz,453010717,Bundesministerium der Justiz einssiebenvierfünfdreinulleins ,"Bundesministerium der Justiz einssiebenvierfünfdreinulleins  Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen","Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",453010717.0
4878,1748,8,12,12401,3754.36,"Einnahmen aus Vermietung, Verpachtung und Nutzung",Bundesministerium der Finanzen,124010812,Bundesministerium der Finanzen einszweieinszweiviernulleins ,"Bundesministerium der Finanzen einszweieinszweiviernulleins  Einnahmen aus Vermietung, Verpachtung und Nutzung",,
4879,3544,12,28,52501,3720.09,Aus- und Fortbildung,Bundesministerium für Digitales und Verkehr,525011228,Bundesministerium für Digitales und Verkehr zweiachtfünfzweifünfnulleins ,Bundesministerium für Digitales und Verkehr zweiachtfünfzweifünfnulleins  Aus- und Fortbildung,Aus- und Fortbildung,525011228.0
4880,3941,15,12,54751,3664.24,Nicht aufteilbare sächliche Verwaltungsausgaben,Bundesministerium für Gesundheit,547511512,Bundesministerium für Gesundheit einszweifünfviersiebenfünfeins ,Bundesministerium für Gesundheit einszweifünfviersiebenfünfeins  Nicht aufteilbare sächliche Verwaltungsausgaben,Nicht aufteilbare sächliche Verwaltungsausgaben,547511512.0
4881,3406,12,20,11901,3654.6,Einnahmen aus Veröffentlichungen,Bundesministerium für Digitales und Verkehr,119011220,Bundesministerium für Digitales und Verkehr zweinulleinseinsneunnulleins ,Bundesministerium für Digitales und Verkehr zweinulleinseinsneunnulleins  Einnahmen aus Veröffentlichungen,,
4882,3239,12,15,51811,3570.0,Mieten und Pachten,Bundesministerium für Digitales und Verkehr,518111215,Bundesministerium für Digitales und Verkehr einsfünffünfeinsachteinseins ,Bundesministerium für Digitales und Verkehr einsfünffünfeinsachteinseins  Mieten und Pachten,,
4883,3883,15,11,38107,3564.72,Leistungen von Bundesbehörden zur Durchführung von ressortübergreifenden Aufgaben,Bundesministerium für Gesundheit,381071511,Bundesministerium für Gesundheit einseinsdreiachteinsnullsieben ,Bundesministerium für Gesundheit einseinsdreiachteinsnullsieben  Leistungen von Bundesbehörden zur Durchführung von ressortübergreifenden Aufgaben,Leistungen von Bundesbehörden zur Durchführung von ressortübergreifenden Aufgaben,381071511.0
4884,3959,15,13,45301,3514.25,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",Bundesministerium für Gesundheit,453011513,Bundesministerium für Gesundheit einsdreivierfünfdreinulleins ,"Bundesministerium für Gesundheit einsdreivierfünfdreinulleins  Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen","Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",453011513.0
4885,226,4,12,11101,3452.93,"Gebühren, sonstige Entgelte",Bundeskanzler und Bundeskanzleramt,111010412,Bundeskanzler und Bundeskanzleramt einszweieinseinseinsnulleins ,"Bundeskanzler und Bundeskanzleramt einszweieinseinseinsnulleins  Gebühren, sonstige Entgelte",,
4886,290,4,32,38103,3420.07,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,Bundeskanzler und Bundeskanzleramt,381030432,Bundeskanzler und Bundeskanzleramt dreizweidreiachteinsnulldrei ,Bundeskanzler und Bundeskanzleramt dreizweidreiachteinsnulldrei  Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,381030412.0
4887,43,1,13,52901,3281.35,Außergewöhnlicher Aufwand aus dienstlicher Veranlassung in besonderen Fällen,Bundespräsident und Bundespräsidialamt,529010113,Bundespräsident und Bundespräsidialamt einsdreifünfzweineunnulleins ,Bundespräsident und Bundespräsidialamt einsdreifünfzweineunnulleins  Außergewöhnlicher Aufwand aus dienstlicher Veranlassung in besonderen Fällen,Außergewöhnlicher Aufwand aus dienstlicher Veranlassung in besonderen Fällen,529010113.0
4888,453,4,53,53206,3256.08,Restaurierung von Dokumentar- und Spielfilmen,Bundeskanzler und Bundeskanzleramt,532060453,Bundeskanzler und Bundeskanzleramt fünfdreifünfdreizweinullsechs ,Bundeskanzler und Bundeskanzleramt fünfdreifünfdreizweinullsechs  Restaurierung von Dokumentar- und Spielfilmen,,
4889,3229,12,15,13201,3160.72,Erlöse aus der Veräußerung von beweglichen Sachen,Bundesministerium für Digitales und Verkehr,132011215,Bundesministerium für Digitales und Verkehr einsfünfeinsdreizweinulleins ,Bundesministerium für Digitales und Verkehr einsfünfeinsdreizweinulleins  Erlöse aus der Veräußerung von beweglichen Sachen,,
4890,1119,6,21,12401,3099.96,"Einnahmen aus Vermietung, Verpachtung und Nutzung",Bundesministerium des Innern und für Heimat,124010621,Bundesministerium des Innern und für Heimat zweieinseinszweiviernulleins ,"Bundesministerium des Innern und für Heimat zweieinseinszweiviernulleins  Einnahmen aus Vermietung, Verpachtung und Nutzung",,
4891,2348,10,12,11101,3068.75,"Gebühren, sonstige Entgelte",Bundesministerium für Ernährung und Landwirtschaft,111011012,Bundesministerium für Ernährung und Landwirtschaft einszweieinseinseinsnulleins ,"Bundesministerium für Ernährung und Landwirtschaft einszweieinseinseinsnulleins  Gebühren, sonstige Entgelte",,
4892,1106,6,20,45301,3056.92,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",Bundesministerium des Innern und für Heimat,453010620,Bundesministerium des Innern und für Heimat zweinullvierfünfdreinulleins ,"Bundesministerium des Innern und für Heimat zweinullvierfünfdreinulleins  Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",,
4893,178,3,11,52602,3001.83,"Sachverständige, Ausgaben für Mitglieder von Fachbeiräten und ähnlichen Ausschüssen",Bundesrat,526020311,Bundesrat einseinsfünfzweisechsnullzwei ,"Bundesrat einseinsfünfzweisechsnullzwei  Sachverständige, Ausgaben für Mitglieder von Fachbeiräten und ähnlichen Ausschüssen",,
4894,672,5,13,13201,3000.0,Erlöse aus der Veräußerung von beweglichen Sachen,Auswärtiges Amt,132010513,Auswärtiges Amt einsdreieinsdreizweinulleins ,Auswärtiges Amt einsdreieinsdreizweinulleins  Erlöse aus der Veräußerung von beweglichen Sachen,Erlöse aus der Veräußerung von beweglichen Sachen,132010513.0
4895,897,6,11,38103,2990.57,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,Bundesministerium des Innern und für Heimat,381030611,Bundesministerium des Innern und für Heimat einseinsdreiachteinsnulldrei ,Bundesministerium des Innern und für Heimat einseinsdreiachteinsnulldrei  Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,381030611.0
4896,2311,10,10,16210,2962.24,Zinsen aus Darlehen für die Förderung der Wiedereinrichtung und Modernisierung bäuerlicher Familienbetriebe in dem in Art. 3 des Einigungsvertrages genannten Gebiet,Bundesministerium für Ernährung und Landwirtschaft,162101010,Bundesministerium für Ernährung und Landwirtschaft einsnulleinssechszweieinsnull ,Bundesministerium für Ernährung und Landwirtschaft einsnulleinssechszweieinsnull  Zinsen aus Darlehen für die Förderung der Wiedereinrichtung und Modernisierung bäuerlicher Familienbetriebe in dem in Art. 3 des Einigungsvertrages genannten Gebiet,,
4897,3880,15,11,11999,2947.5,Vermischte Einnahmen,Bundesministerium für Gesundheit,119991511,Bundesministerium für Gesundheit einseinseinseinsneunneunneun ,Bundesministerium für Gesundheit einseinseinseinsneunneunneun  Vermischte Einnahmen,,
4898,3455,12,20,71131,2854.73,"Kleine Neu-, Um- und Erweiterungsbauten",Bundesministerium für Digitales und Verkehr,711311220,Bundesministerium für Digitales und Verkehr zweinullsiebeneinseinsdreieins ,"Bundesministerium für Digitales und Verkehr zweinullsiebeneinseinsdreieins  Kleine Neu-, Um- und Erweiterungsbauten",,
4899,4498,19,12,11999,2820.35,Vermischte Einnahmen,Bundesverfassungsgericht,119991912,Bundesverfassungsgericht einszweieinseinsneunneunneun ,Bundesverfassungsgericht einszweieinseinsneunneunneun  Vermischte Einnahmen,,
4900,1302,6,28,63201,2762.85,Auslandseinsätze im Rahmen des Gemeinschaftsverfahrens für Katastrophenschutz auf europäischer Ebene und im besonderen Interesse des Bundes,Bundesministerium des Innern und für Heimat,632010628,Bundesministerium des Innern und für Heimat zweiachtsechsdreizweinulleins ,Bundesministerium des Innern und für Heimat zweiachtsechsdreizweinulleins  Auslandseinsätze im Rahmen des Gemeinschaftsverfahrens für Katastrophenschutz auf europäischer Ebene und im besonderen Interesse des Bundes,Auslandseinsätze im Rahmen des Gemeinschaftsverfahrens für Katastrophenschutz auf europäischer Ebene und im besonderen Interesse des Bundes,632010628.0
4901,3303,12,18,11901,2743.1,Einnahmen aus Veröffentlichungen,Bundesministerium für Digitales und Verkehr,119011218,Bundesministerium für Digitales und Verkehr einsachteinseinsneunnulleins ,Bundesministerium für Digitales und Verkehr einsachteinseinsneunnulleins  Einnahmen aus Veröffentlichungen,,
4902,4570,21,11,52703,2735.55,Reisen in Angelegenheiten der Personalvertretungen und der Gleichstellungsbeauftragten sowie in Vertretung der Interessen schwerbehinderter Menschen,Der Bundesbeauftragte für den Datenschutz und die Informationsfreiheit,527032111,Der Bundesbeauftragte für den Datenschutz und die Informationsfreiheit einseinsfünfzweisiebennulldrei ,Der Bundesbeauftragte für den Datenschutz und die Informationsfreiheit einseinsfünfzweisiebennulldrei  Reisen in Angelegenheiten der Personalvertretungen und der Gleichstellungsbeauftragten sowie in Vertretung der Interessen schwerbehinderter Menschen,Reisen in Angelegenheiten der Personalvertretungen und der Gleichstellungsbeauftragten sowie in Vertretung der Interessen schwerbehinderter Menschen,527032111.0
4903,44,1,13,54709,2733.63,"Ausgaben für Vorhaben, die aus Spenden, Sponsoring und ähnlichen freiwilligen Geldleistungen finanziert werden",Bundespräsident und Bundespräsidialamt,547090113,Bundespräsident und Bundespräsidialamt einsdreifünfviersiebennullneun ,"Bundespräsident und Bundespräsidialamt einsdreifünfviersiebennullneun  Ausgaben für Vorhaben, die aus Spenden, Sponsoring und ähnlichen freiwilligen Geldleistungen finanziert werden","Einnahmen aus Sponsoring, Spenden und ähnlichen freiwilligen Geldleistungen",282090113.0
