,index,Epl.,Kap.,Tit.,Ist 2019,Zweckbestimmung,ministries,2019 id,id_nlp_help,id_nlp,2019 Zweckbestimmung,id
4284,3364,12,19,63202,55631.54,Kostenerstattung an Länder für die Durchführung von Kontrollen gemäß Bund-Länder-Vereinbarung (SOLAS-Übereinkommen),Bundesministerium für Digitales und Verkehr,121963202,Bundesministerium für Digitales und Verkehr einsneun sechsdreizweinullzwei ,Bundesministerium für Digitales und Verkehr einsneun sechsdreizweinullzwei  Kostenerstattung an Länder für die Durchführung von Kontrollen gemäß Bund-Länder-Vereinbarung (SOLAS-Übereinkommen),Kostenerstattung an Länder für die Durchführung von Kontrollen gemäß Bund-Länder-Vereinbarung (SOLAS-Übereinkommen),121963202
4285,3380,12,19,67121,55225.24,Ausgaben im Zusammenhang mit der Untersuchung von Schiffsunfällen,Bundesministerium für Digitales und Verkehr,121967121,Bundesministerium für Digitales und Verkehr einsneun sechssiebeneinszweieins ,Bundesministerium für Digitales und Verkehr einsneun sechssiebeneinszweieins  Ausgaben im Zusammenhang mit der Untersuchung von Schiffsunfällen,Ausgaben im Zusammenhang mit der Untersuchung von Schiffsunfällen,121967121
4286,1580,7,16,45301,55221.19,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",Bundesministerium der Justiz,071645301,Bundesministerium der Justiz einssechs vierfünfdreinulleins ,"Bundesministerium der Justiz einssechs vierfünfdreinulleins  Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen","Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",071645301
4287,1836,8,15,81101,55136.89,Erwerb von Fahrzeugen,Bundesministerium der Finanzen,081581101,Bundesministerium der Finanzen einsfünf achteinseinsnulleins ,Bundesministerium der Finanzen einsfünf achteinseinsnulleins  Erwerb von Fahrzeugen,Erwerb von Fahrzeugen,081581101
4288,3258,12,15,68709,55024.5,Mitgliedsbeiträge und sonstige Zuschüsse für laufende Zwecke im Ausland geringeren Umfangs,Bundesministerium für Digitales und Verkehr,121568709,Bundesministerium für Digitales und Verkehr einsfünf sechsachtsiebennullneun ,Bundesministerium für Digitales und Verkehr einsfünf sechsachtsiebennullneun  Mitgliedsbeiträge und sonstige Zuschüsse für laufende Zwecke im Ausland geringeren Umfangs,Mitgliedsbeiträge und sonstige Zuschüsse für laufende Zwecke im Ausland geringeren Umfangs,121568709
4289,1350,6,29,98103,55000.0,Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,Bundesministerium des Innern und für Heimat,062998103,Bundesministerium des Innern und für Heimat zweineun neunachteinsnulldrei ,Bundesministerium des Innern und für Heimat zweineun neunachteinsnulldrei  Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,062998103
4291,595,5,11,98103,54800.0,Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,Auswärtiges Amt,051198103,Auswärtiges Amt einseins neunachteinsnulldrei ,Auswärtiges Amt einseins neunachteinsnulldrei  Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,051198103
4292,2787,11,14,51801,54714.36,Mieten und Pachten,Bundesministerium für Arbeit und Soziales,111451801,Bundesministerium für Arbeit und Soziales einsvier fünfeinsachtnulleins ,Bundesministerium für Arbeit und Soziales einsvier fünfeinsachtnulleins  Mieten und Pachten,Mieten und Pachten,111551801
4293,4538,20,12,28602,54518.6,Erstattungen aus internationalen Prüfungsmandaten und dgl. (ohne UN BoA),Bundesrechnungshof,201228602,Bundesrechnungshof einszwei zweiachtsechsnullzwei ,Bundesrechnungshof einszwei zweiachtsechsnullzwei  Erstattungen aus internationalen Prüfungsmandaten und dgl. (ohne UN BoA),Erstattungen aus internationalen Prüfungsmandaten und dgl.,201228602
4294,4088,15,17,81211,54246.76,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",Bundesministerium für Gesundheit,151781211,Bundesministerium für Gesundheit einssieben achteinszweieinseins ,"Bundesministerium für Gesundheit einssieben achteinszweieinseins  Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",Nicht aufteilbare sächliche Verwaltungsausgaben,151254711
4295,1164,6,22,53909,54228.45,Vermischte Verwaltungsausgaben,Bundesministerium des Innern und für Heimat,062253909,Bundesministerium des Innern und für Heimat zweizwei fünfdreineunnullneun ,Bundesministerium des Innern und für Heimat zweizwei fünfdreineunnullneun  Vermischte Verwaltungsausgaben,Vermischte Verwaltungsausgaben,061053919
4300,3517,12,23,13201,52945.2,Erlöse aus der Veräußerung von beweglichen Sachen,Bundesministerium für Digitales und Verkehr,122313201,Bundesministerium für Digitales und Verkehr zweidrei einsdreizweinulleins ,Bundesministerium für Digitales und Verkehr zweidrei einsdreizweinulleins  Erlöse aus der Veräußerung von beweglichen Sachen,Erlöse aus der Veräußerung von beweglichen Sachen,122313201
4301,2327,10,11,38107,52893.08,Leistungen von Bundesbehörden zur Durchführung von ressortübergreifenden Aufgaben,Bundesministerium für Ernährung und Landwirtschaft,101138107,Bundesministerium für Ernährung und Landwirtschaft einseins dreiachteinsnullsieben ,Bundesministerium für Ernährung und Landwirtschaft einseins dreiachteinsnullsieben  Leistungen von Bundesbehörden zur Durchführung von ressortübergreifenden Aufgaben,,
4302,228,4,12,52904,52561.41,Zur Verfügung der Bundeskanzlerin zu allgemeinen Zwecken,Bundeskanzler und Bundeskanzleramt,041252904,Bundeskanzler und Bundeskanzleramt einszwei fünfzweineunnullvier ,Bundeskanzler und Bundeskanzleramt einszwei fünfzweineunnullvier  Zur Verfügung der Bundeskanzlerin zu allgemeinen Zwecken,Zur Verfügung des Bundeskanzlers zu allgemeinen Zwecken,041252904
4304,3884,15,11,11957,52277.82,Vermischte Einnahmen,Bundesministerium für Gesundheit,151111957,Bundesministerium für Gesundheit einseins einseinsneunfünfsieben ,Bundesministerium für Gesundheit einseins einseinsneunfünfsieben  Vermischte Einnahmen,,
4305,2269,10,4,68202,52242.81,Lagerung von Interventionswaren,Bundesministerium für Ernährung und Landwirtschaft,100468202,Bundesministerium für Ernährung und Landwirtschaft nullvier sechsachtzweinullzwei ,Bundesministerium für Ernährung und Landwirtschaft nullvier sechsachtzweinullzwei  Lagerung von Interventionswaren,,
4306,2611,11,5,16203,52148.99,Zinsen aus Darlehen zur Errichtung von überregionalen Zentren für die Rehabilitation Behinderter,Bundesministerium für Arbeit und Soziales,110516203,Bundesministerium für Arbeit und Soziales nullfünf einssechszweinulldrei ,Bundesministerium für Arbeit und Soziales nullfünf einssechszweinulldrei  Zinsen aus Darlehen zur Errichtung von überregionalen Zentren für die Rehabilitation Behinderter,Zinsen aus Darlehen zur Errichtung von überregionalen Zentren für die Rehabilitation Behinderter,110516203
4307,925,6,12,38103,52000.0,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,Bundesministerium des Innern und für Heimat,061238103,Bundesministerium des Innern und für Heimat einszwei dreiachteinsnulldrei ,Bundesministerium des Innern und für Heimat einszwei dreiachteinsnulldrei  Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,061238103
4308,1586,7,16,81201,51616.09,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",Bundesministerium der Justiz,071681201,Bundesministerium der Justiz einssechs achteinszweinulleins ,"Bundesministerium der Justiz einssechs achteinszweinulleins  Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)","Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",071481201
4309,3220,12,14,71101,51507.54,"Kleine Neu-, Um- und Erweiterungsbauten",Bundesministerium für Digitales und Verkehr,121471101,Bundesministerium für Digitales und Verkehr einsvier siebeneinseinsnulleins ,"Bundesministerium für Digitales und Verkehr einsvier siebeneinseinsnulleins  Kleine Neu-, Um- und Erweiterungsbauten","Kleine Neu-, Um- und Erweiterungsbauten",121771101
4310,150,2,13,81101,51394.95,Erwerb von Fahrzeugen,Deutscher Bundestag,021381101,Deutscher Bundestag einsdrei achteinseinsnulleins ,Deutscher Bundestag einsdrei achteinseinsnulleins  Erwerb von Fahrzeugen,Erwerb von Fahrzeugen,021381101
4311,3467,12,21,63611,51387.02,Erstattungen an die Versorgungsanstalt des Bundes und der Länder für die Übergangsversorgung der Angestellten im Flugverkehrs-Kontrolldienst,Bundesministerium für Digitales und Verkehr,122163611,Bundesministerium für Digitales und Verkehr zweieins sechsdreisechseinseins ,Bundesministerium für Digitales und Verkehr zweieins sechsdreisechseinseins  Erstattungen an die Versorgungsanstalt des Bundes und der Länder für die Übergangsversorgung der Angestellten im Flugverkehrs-Kontrolldienst,Erstattungen an die Versorgungsanstalt des Bundes und der Länder für die Übergangsversorgung der Angestellten im Flugverkehrs-Kontrolldienst,122163611
4312,274,4,31,43157,51099.6,"Versorgungsbezüge der Bundesministerinnen und Bundesminister, sonstiger Amtsträger und deren Hinterbliebenen",Bundeskanzler und Bundeskanzleramt,043143157,Bundeskanzler und Bundeskanzleramt dreieins vierdreieinsfünfsieben ,"Bundeskanzler und Bundeskanzleramt dreieins vierdreieinsfünfsieben  Versorgungsbezüge der Bundesministerinnen und Bundesminister, sonstiger Amtsträger und deren Hinterbliebenen","Versorgungsbezüge der Bundesministerinnen und Bundesminister, sonstiger Amtsträger und deren Hinterbliebenen",043143157
4313,874,6,5,71402,50922.36,Sanierung und Fertigstellung der Neubauten an der Kurt-Schumacher-Straße in Bonn zur Unterbringung der Deutschen Welle,Bundesministerium des Innern und für Heimat,060571402,Bundesministerium des Innern und für Heimat nullfünf siebeneinsviernullzwei ,Bundesministerium des Innern und für Heimat nullfünf siebeneinsviernullzwei  Sanierung und Fertigstellung der Neubauten an der Kurt-Schumacher-Straße in Bonn zur Unterbringung der Deutschen Welle,,
4314,140,2,13,13201,50895.0,Erlöse aus der Veräußerung von beweglichen Sachen,Deutscher Bundestag,021313201,Deutscher Bundestag einsdrei einsdreizweinulleins ,Deutscher Bundestag einsdrei einsdreizweinulleins  Erlöse aus der Veräußerung von beweglichen Sachen,Erlöse aus der Veräußerung von beweglichen Sachen,021313201
4315,1583,7,16,52501,50858.85,Aus- und Fortbildung,Bundesministerium der Justiz,071652501,Bundesministerium der Justiz einssechs fünfzweifünfnulleins ,Bundesministerium der Justiz einssechs fünfzweifünfnulleins  Aus- und Fortbildung,Aus- und Fortbildung,071652501
4316,893,6,10,53919,50845.79,Vermischte Verwaltungsausgaben,Bundesministerium des Innern und für Heimat,061053919,Bundesministerium des Innern und für Heimat einsnull fünfdreineuneinsneun ,Bundesministerium des Innern und für Heimat einsnull fünfdreineuneinsneun  Vermischte Verwaltungsausgaben,Vermischte Verwaltungsausgaben,061853919
4317,2678,11,11,52901,50803.22,Außergewöhnlicher Aufwand aus dienstlicher Veranlassung in besonderen Fällen,Bundesministerium für Arbeit und Soziales,111152901,Bundesministerium für Arbeit und Soziales einseins fünfzweineunnulleins ,Bundesministerium für Arbeit und Soziales einseins fünfzweineunnulleins  Außergewöhnlicher Aufwand aus dienstlicher Veranlassung in besonderen Fällen,Außergewöhnlicher Aufwand aus dienstlicher Veranlassung in besonderen Fällen,111152901
4319,1592,7,17,42709,50705.57,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",Bundesministerium der Justiz,071742709,Bundesministerium der Justiz einssieben vierzweisiebennullneun ,"Bundesministerium der Justiz einssieben vierzweisiebennullneun  Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",,
4320,787,6,3,18204,50489.67,Tilgung aus Darlehen an Deutsche aus dem in Art. 3 des Einigungsvertrages genannten Gebiet zum Existenzaufbau in der gewerbl. Wirtschaft und in freien Berufen sowie zur Eingl. in die Landwirtschaft,Bundesministerium des Innern und für Heimat,060318204,Bundesministerium des Innern und für Heimat nulldrei einsachtzweinullvier ,Bundesministerium des Innern und für Heimat nulldrei einsachtzweinullvier  Tilgung aus Darlehen an Deutsche aus dem in Art. 3 des Einigungsvertrages genannten Gebiet zum Existenzaufbau in der gewerbl. Wirtschaft und in freien Berufen sowie zur Eingl. in die Landwirtschaft,Tilgung aus Darlehen an Deutsche aus dem in Art. 3 des Einigungsvertrages genannten Gebiet zum Existenzaufbau in der gewerbl. Wirtschaft und in freien Berufen sowie zur Eingl. in die Landwirtschaft,060318204
4321,2789,11,14,52501,50430.45,Aus- und Fortbildung,Bundesministerium für Arbeit und Soziales,111452501,Bundesministerium für Arbeit und Soziales einsvier fünfzweifünfnulleins ,Bundesministerium für Arbeit und Soziales einsvier fünfzweifünfnulleins  Aus- und Fortbildung,Dienstreisen,111552701
4322,618,5,12,11919,50246.37,Vermischte Einnahmen,Auswärtiges Amt,051211919,Auswärtiges Amt einszwei einseinsneuneinsneun ,Auswärtiges Amt einszwei einseinsneuneinsneun  Vermischte Einnahmen,Vermischte Einnahmen,051211919
4323,1649,7,19,71101,50164.49,"Kleine Neu-, Um- und Erweiterungsbauten",Bundesministerium der Justiz,071971101,Bundesministerium der Justiz einsneun siebeneinseinsnulleins ,"Bundesministerium der Justiz einsneun siebeneinseinsnulleins  Kleine Neu-, Um- und Erweiterungsbauten","Kleine Neu-, Um- und Erweiterungsbauten",071571101
4324,2724,11,12,42719,50070.1,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",Bundesministerium für Arbeit und Soziales,111242719,Bundesministerium für Arbeit und Soziales einszwei vierzweisiebeneinsneun ,"Bundesministerium für Arbeit und Soziales einszwei vierzweisiebeneinsneun  Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",,
4325,153,2,15,41105,50014.65,Übergangsgeld für ausgeschiedene Mitglieder des Europäischen Parlaments nach § 10 b Europaabgeordnetengesetz,Deutscher Bundestag,021541105,Deutscher Bundestag einsfünf viereinseinsnullfünf ,Deutscher Bundestag einsfünf viereinseinsnullfünf  Übergangsgeld für ausgeschiedene Mitglieder des Europäischen Parlaments nach § 10 b Europaabgeordnetengesetz,,
4326,3039,12,5,68601,50000.0,Einrichtungen zur Förderung des Luftverkehrsbetriebs,Bundesministerium für Digitales und Verkehr,120568601,Bundesministerium für Digitales und Verkehr nullfünf sechsachtsechsnulleins ,Bundesministerium für Digitales und Verkehr nullfünf sechsachtsechsnulleins  Einrichtungen zur Förderung des Luftverkehrsbetriebs,Einrichtungen zur Förderung des Luftverkehrsbetriebs,120568601
4327,2799,11,15,41201,49979.06,Entschädigungen der ehrenamtlichen Richterinnen und Richter,Bundesministerium für Arbeit und Soziales,111541201,Bundesministerium für Arbeit und Soziales einsfünf viereinszweinulleins ,Bundesministerium für Arbeit und Soziales einsfünf viereinszweinulleins  Entschädigungen der ehrenamtlichen Richterinnen und Richter,Entschädigungen der ehrenamtlichen Richterinnen und Richter,111541201
4328,1949,9,11,44357,49919.28,Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften,Bundesministerium für Wirtschaft und Klimaschutz,091144357,Bundesministerium für Wirtschaft und Klimaschutz einseins viervierdreifünfsieben ,Bundesministerium für Wirtschaft und Klimaschutz einseins viervierdreifünfsieben  Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften,Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften,091144357
4329,3082,12,10,68612,49803.82,Förderung der Verkehrswissenschaft,Bundesministerium für Digitales und Verkehr,121068612,Bundesministerium für Digitales und Verkehr einsnull sechsachtsechseinszwei ,Bundesministerium für Digitales und Verkehr einsnull sechsachtsechseinszwei  Förderung der Verkehrswissenschaft,Förderung der Verkehrswissenschaft,121068612
4330,1939,9,11,28209,49800.0,"Einnahmen aus Sponsoring, Spenden und ähnlichen freiwilligen Geldleistungen",Bundesministerium für Wirtschaft und Klimaschutz,091128209,Bundesministerium für Wirtschaft und Klimaschutz einseins zweiachtzweinullneun ,"Bundesministerium für Wirtschaft und Klimaschutz einseins zweiachtzweinullneun  Einnahmen aus Sponsoring, Spenden und ähnlichen freiwilligen Geldleistungen",,
