,index,Epl.,Kap.,Tit.,Ist 2015,Zweckbestimmung,ministries,2015 id,id_nlp_help,id_nlp,2015 Zweck,id
3594,987,6,18,51802,165762.96,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,Bundesministerium des Innern und für Heimat,518020618,Bundesministerium des Innern und für Heimat einsachtfünfeinsachtnullzwei ,Bundesministerium des Innern und für Heimat einsachtfünfeinsachtnullzwei  Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,518020622.0
3595,1407,7,16,42709,165748.33,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",Bundesministerium der Justiz,427090716,Bundesministerium der Justiz einssechsvierzweisiebennullneun ,"Bundesministerium der Justiz einssechsvierzweisiebennullneun  Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige","Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",427090716.0
3596,4876,60,3,67102,165741.19,Erstattung von Aufwendungen der KfW Bankengruppe bei der Geschäftsbesorgung für den Ausgleichsfonds Währungsumstellung und für den Erblastentilgungsfonds,Allgemeine Finanzverwaltung,671026003,Allgemeine Finanzverwaltung nulldreisechssiebeneinsnullzwei ,Allgemeine Finanzverwaltung nulldreisechssiebeneinsnullzwei  Erstattung von Aufwendungen der KfW Bankengruppe bei der Geschäftsbesorgung für den Ausgleichsfonds Währungsumstellung und für den Erblastentilgungsfonds,,
3597,2448,11,10,11999,165432.85,Vermischte Einnahmen,Bundesministerium für Arbeit und Soziales,119991110,Bundesministerium für Arbeit und Soziales einsnulleinseinsneunneunneun ,Bundesministerium für Arbeit und Soziales einsnulleinseinsneunneunneun  Vermischte Einnahmen,Vermischte Einnahmen,119991110.0
3598,2902,12,5,53202,165156.11,Ausgaben für Online-Abwicklung von Einzahlungen im Rahmen des Straßenkontrolldienstes durch Private,Bundesministerium für Digitales und Verkehr,532021205,Bundesministerium für Digitales und Verkehr nullfünffünfdreizweinullzwei ,Bundesministerium für Digitales und Verkehr nullfünffünfdreizweinullzwei  Ausgaben für Online-Abwicklung von Einzahlungen im Rahmen des Straßenkontrolldienstes durch Private,,
3599,1435,7,18,68101,164874.69,Härteleistungen für Opfer extremistischer Übergriffe,Bundesministerium der Justiz,681010718,Bundesministerium der Justiz einsachtsechsachteinsnulleins ,Bundesministerium der Justiz einsachtsechsachteinsnulleins  Härteleistungen für Opfer extremistischer Übergriffe,,
3600,2955,12,8,54301,164772.3,Veröffentlichung und Dokumentation,Bundesministerium für Digitales und Verkehr,543011208,Bundesministerium für Digitales und Verkehr nullachtfünfvierdreinulleins ,Bundesministerium für Digitales und Verkehr nullachtfünfvierdreinulleins  Veröffentlichung und Dokumentation,,
3601,3985,15,11,52603,164507.35,Ausgaben für Mitglieder von Fachbeiräten und ähnlichen Ausschüssen,Bundesministerium für Gesundheit,526031511,Bundesministerium für Gesundheit einseinsfünfzweisechsnulldrei ,Bundesministerium für Gesundheit einseinsfünfzweisechsnulldrei  Ausgaben für Mitglieder von Fachbeiräten und ähnlichen Ausschüssen,Öffentlichkeitsarbeit,542011511.0
3602,1498,8,1,68124,164436.62,Versorgungs- und Schadenersatzansprüche,Bundesministerium der Finanzen,681240801,Bundesministerium der Finanzen nulleinssechsachteinszweivier ,Bundesministerium der Finanzen nulleinssechsachteinszweivier  Versorgungs- und Schadenersatzansprüche,Versorgungs- und Schadenersatzansprüche,681240801.0
3603,4552,20,13,53201,164358.73,Aufträge und Dienstleistungen im Bereich Informationstechnik,Bundesrechnungshof,532012013,Bundesrechnungshof einsdreifünfdreizweinulleins ,Bundesrechnungshof einsdreifünfdreizweinulleins  Aufträge und Dienstleistungen im Bereich Informationstechnik,,
3604,233,4,1,51911,164084.55,Unterhaltung der Grundstücke und baulichen Anlagen,Bundeskanzler und Bundeskanzleramt,519110401,Bundeskanzler und Bundeskanzleramt nulleinsfünfeinsneuneinseins ,Bundeskanzler und Bundeskanzleramt nulleinsfünfeinsneuneinseins  Unterhaltung der Grundstücke und baulichen Anlagen,Unterhaltung der Grundstücke und baulichen Anlagen,519010452.0
3606,588,5,11,52901,164038.52,Außergewöhnlicher Aufwand aus dienstlicher Veranlassung in besonderen Fällen,Auswärtiges Amt,529010511,Auswärtiges Amt einseinsfünfzweineunnulleins ,Auswärtiges Amt einseinsfünfzweineunnulleins  Außergewöhnlicher Aufwand aus dienstlicher Veranlassung in besonderen Fällen,Außergewöhnlicher Aufwand aus dienstlicher Veranlassung in besonderen Fällen,529010511.0
3607,4128,16,11,54201,163620.86,Öffentlichkeitsarbeit,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",542011611,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einseinsfünfvierzweinulleins ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einseinsfünfvierzweinulleins  Öffentlichkeitsarbeit",,
3608,1131,6,25,81213,163620.79,Erwerb von Sanitätsgerät,Bundesministerium des Innern und für Heimat,812130625,Bundesministerium des Innern und für Heimat zweifünfachteinszweieinsdrei ,Bundesministerium des Innern und für Heimat zweifünfachteinszweieinsdrei  Erwerb von Sanitätsgerät,Erwerb von Sanitätsgerät,812130625.0
3609,4751,30,11,44301,163260.69,Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften,Bundesministerium für Bildung und Forschung,443013011,Bundesministerium für Bildung und Forschung einseinsviervierdreinulleins ,Bundesministerium für Bildung und Forschung einseinsviervierdreinulleins  Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften,Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften,443013011.0
3611,4386,17,11,45202,163069.93,Unfallkasse des Bundes,"Bundesministerium für Familie, Senioren, Frauen und Jugend",452021711,"Bundesministerium für Familie, Senioren, Frauen und Jugend einseinsvierfünfzweinullzwei ","Bundesministerium für Familie, Senioren, Frauen und Jugend einseinsvierfünfzweinullzwei  Unfallkasse des Bundes",,
3612,3616,14,12,89141,162988.18,Zuschüsse für Investitionen an öffentliche Unternehmen,Bundesministerium der Verteidigung,891411412,Bundesministerium der Verteidigung einszweiachtneuneinsviereins ,Bundesministerium der Verteidigung einszweiachtneuneinsviereins  Zuschüsse für Investitionen an öffentliche Unternehmen,Zuschüsse für Investitionen an öffentliche Unternehmen,891411408.0
3613,2336,10,18,13201,162902.81,Erlöse aus der Veräußerung von beweglichen Sachen,Bundesministerium für Ernährung und Landwirtschaft,132011018,Bundesministerium für Ernährung und Landwirtschaft einsachteinsdreizweinulleins ,Bundesministerium für Ernährung und Landwirtschaft einsachteinsdreizweinulleins  Erlöse aus der Veräußerung von beweglichen Sachen,Erlöse aus der Veräußerung von beweglichen Sachen,132011018.0
3614,109,2,1,53205,162795.53,Ausgaben für das zeitgeschichtliche Archiv des Deutschen Bundestages,Deutscher Bundestag,532050201,Deutscher Bundestag nulleinsfünfdreizweinullfünf ,Deutscher Bundestag nulleinsfünfdreizweinullfünf  Ausgaben für das zeitgeschichtliche Archiv des Deutschen Bundestages,Ausgaben für das zeitgeschichtliche Archiv des Deutschen Bundestages,532050212.0
3615,1242,6,34,26101,162640.29,Erstattung von Verwaltungsausgaben für die Mitbenutzung der Fachhochschuleinrichtungen,Bundesministerium des Innern und für Heimat,261010634,Bundesministerium des Innern und für Heimat dreivierzweisechseinsnulleins ,Bundesministerium des Innern und für Heimat dreivierzweisechseinsnulleins  Erstattung von Verwaltungsausgaben für die Mitbenutzung der Fachhochschuleinrichtungen,Erstattung von Verwaltungsausgaben für die Mitbenutzung der Hochschuleinrichtungen,261010634.0
3616,55,2,1,11999,162623.43,Vermischte Einnahmen,Deutscher Bundestag,119990201,Deutscher Bundestag nulleinseinseinsneunneunneun ,Deutscher Bundestag nulleinseinseinsneunneunneun  Vermischte Einnahmen,Vermischte Einnahmen,119990212.0
3617,2124,10,10,89201,162109.0,Strukturmaßnahmen für die Seefischerei,Bundesministerium für Ernährung und Landwirtschaft,892011010,Bundesministerium für Ernährung und Landwirtschaft einsnullachtneunzweinulleins ,Bundesministerium für Ernährung und Landwirtschaft einsnullachtneunzweinulleins  Strukturmaßnahmen für die Seefischerei,Strukturmaßnahmen für die Seefischerei,892011010.0
3618,4412,17,12,81201,161600.31,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)","Bundesministerium für Familie, Senioren, Frauen und Jugend",812011712,"Bundesministerium für Familie, Senioren, Frauen und Jugend einszweiachteinszweinulleins ","Bundesministerium für Familie, Senioren, Frauen und Jugend einszweiachteinszweinulleins  Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)","Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",812011712.0
3619,3406,14,1,45201,161596.99,Erstattung an die Versorgungsanstalt des Bundes und der Länder (VBL) einschließlich Verwaltungskostenzuschlag,Bundesministerium der Verteidigung,452011401,Bundesministerium der Verteidigung nulleinsvierfünfzweinulleins ,Bundesministerium der Verteidigung nulleinsvierfünfzweinulleins  Erstattung an die Versorgungsanstalt des Bundes und der Länder (VBL) einschließlich Verwaltungskostenzuschlag,,
3620,3399,14,1,42202,160511.31,Bezüge und Nebenleistungen der beamteten Hilfskräfte,Bundesministerium der Verteidigung,422021401,Bundesministerium der Verteidigung nulleinsvierzweizweinullzwei ,Bundesministerium der Verteidigung nulleinsvierzweizweinullzwei  Bezüge und Nebenleistungen der beamteten Hilfskräfte,Bezüge und Nebenleistungen der beamteten Hilfskräfte,422021413.0
3621,1478,7,19,71101,160393.57,"Kleine Neu-, Um- und Erweiterungsbauten",Bundesministerium der Justiz,711010719,Bundesministerium der Justiz einsneunsiebeneinseinsnulleins ,"Bundesministerium der Justiz einsneunsiebeneinseinsnulleins  Kleine Neu-, Um- und Erweiterungsbauten","Kleine Neu-, Um- und Erweiterungsbauten",711010715.0
3622,379,4,5,81101,159323.07,Erwerb von Fahrzeugen,Bundeskanzler und Bundeskanzleramt,811010405,Bundeskanzler und Bundeskanzleramt nullfünfachteinseinsnulleins ,Bundeskanzler und Bundeskanzleramt nullfünfachteinseinsnulleins  Erwerb von Fahrzeugen,Erwerb von Fahrzeugen,811010412.0
3623,2882,12,5,11999,159176.29,Vermischte Einnahmen,Bundesministerium für Digitales und Verkehr,119991205,Bundesministerium für Digitales und Verkehr nullfünfeinseinsneunneunneun ,Bundesministerium für Digitales und Verkehr nullfünfeinseinsneunneunneun  Vermischte Einnahmen,Vermischte Einnahmen,119991217.0
3624,2526,11,13,51901,159155.74,Unterhaltung der Grundstücke und baulichen Anlagen,Bundesministerium für Arbeit und Soziales,519011113,Bundesministerium für Arbeit und Soziales einsdreifünfeinsneunnulleins ,Bundesministerium für Arbeit und Soziales einsdreifünfeinsneunnulleins  Unterhaltung der Grundstücke und baulichen Anlagen,Unterhaltung der Grundstücke und baulichen Anlagen,519111116.0
3625,458,4,8,52501,158511.94,Aus- und Fortbildung,Bundeskanzler und Bundeskanzleramt,525010408,Bundeskanzler und Bundeskanzleramt nullachtfünfzweifünfnulleins ,Bundeskanzler und Bundeskanzleramt nullachtfünfzweifünfnulleins  Aus- und Fortbildung,Aus- und Fortbildung,525010453.0
3626,938,6,15,54401,158041.2,"Forschung, Untersuchungen und Ähnliches",Bundesministerium des Innern und für Heimat,544010615,Bundesministerium des Innern und für Heimat einsfünffünfvierviernulleins ,"Bundesministerium des Innern und für Heimat einsfünffünfvierviernulleins  Forschung, Untersuchungen und Ähnliches","Forschung, Untersuchungen und Ähnliches",544010622.0
3627,2499,11,12,71201,157561.33,Baumaßnahmen von mehr als 2 000 000 € im Einzelfall,Bundesministerium für Arbeit und Soziales,712011112,Bundesministerium für Arbeit und Soziales einszweisiebeneinszweinulleins ,Bundesministerium für Arbeit und Soziales einszweisiebeneinszweinulleins  Baumaßnahmen von mehr als 2 000 000 € im Einzelfall,,
3629,1336,7,12,51901,157336.26,Unterhaltung der Grundstücke und baulichen Anlagen,Bundesministerium der Justiz,519010712,Bundesministerium der Justiz einszweifünfeinsneunnulleins ,Bundesministerium der Justiz einszweifünfeinsneunnulleins  Unterhaltung der Grundstücke und baulichen Anlagen,Unterhaltung der Grundstücke und baulichen Anlagen,519010712.0
3631,3829,15,5,54761,156502.98,Nicht aufteilbare sächliche Verwaltungsausgaben,Bundesministerium für Gesundheit,547611505,Bundesministerium für Gesundheit nullfünffünfviersiebensechseins ,Bundesministerium für Gesundheit nullfünffünfviersiebensechseins  Nicht aufteilbare sächliche Verwaltungsausgaben,Nicht aufteilbare sächliche Verwaltungsausgaben,547611515.0
3632,4388,17,11,52602,156491.22,"Sachverständige, Ausgaben für Mitglieder von Fachbeiräten und ähnlichen Ausschüssen","Bundesministerium für Familie, Senioren, Frauen und Jugend",526021711,"Bundesministerium für Familie, Senioren, Frauen und Jugend einseinsfünfzweisechsnullzwei ","Bundesministerium für Familie, Senioren, Frauen und Jugend einseinsfünfzweisechsnullzwei  Sachverständige, Ausgaben für Mitglieder von Fachbeiräten und ähnlichen Ausschüssen","Sachverständige, Ausgaben für Mitglieder von Fachbeiräten und ähnlichen Ausschüssen",526021711.0
3633,3081,12,11,51901,156319.34,Unterhaltung der Grundstücke und baulichen Anlagen,Bundesministerium für Digitales und Verkehr,519011211,Bundesministerium für Digitales und Verkehr einseinsfünfeinsneunnulleins ,Bundesministerium für Digitales und Verkehr einseinsfünfeinsneunnulleins  Unterhaltung der Grundstücke und baulichen Anlagen,Unterhaltung der Grundstücke und baulichen Anlagen,519011218.0
3634,3222,12,16,45301,156249.65,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",Bundesministerium für Digitales und Verkehr,453011216,Bundesministerium für Digitales und Verkehr einssechsvierfünfdreinulleins ,"Bundesministerium für Digitales und Verkehr einssechsvierfünfdreinulleins  Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen","Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",453011218.0
3635,4432,17,13,51901,156221.15,Unterhaltung der Grundstücke und baulichen Anlagen,"Bundesministerium für Familie, Senioren, Frauen und Jugend",519011713,"Bundesministerium für Familie, Senioren, Frauen und Jugend einsdreifünfeinsneunnulleins ","Bundesministerium für Familie, Senioren, Frauen und Jugend einsdreifünfeinsneunnulleins  Unterhaltung der Grundstücke und baulichen Anlagen",Unterhaltung der Grundstücke und baulichen Anlagen,519011713.0
3636,794,6,10,81211,155884.13,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",Bundesministerium des Innern und für Heimat,812110610,Bundesministerium des Innern und für Heimat einsnullachteinszweieinseins ,"Bundesministerium des Innern und für Heimat einsnullachteinszweieinseins  Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)","Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",812110610.0
3637,3926,15,10,54721,155714.29,Nicht aufteilbare sächliche Verwaltungsausgaben,Bundesministerium für Gesundheit,547211510,Bundesministerium für Gesundheit einsnullfünfviersiebenzweieins ,Bundesministerium für Gesundheit einsnullfünfviersiebenzweieins  Nicht aufteilbare sächliche Verwaltungsausgaben,Nicht aufteilbare sächliche Verwaltungsausgaben,547711516.0
3638,679,5,13,51901,155568.71,Unterhaltung der Grundstücke und baulichen Anlagen,Auswärtiges Amt,519010513,Auswärtiges Amt einsdreifünfeinsneunnulleins ,Auswärtiges Amt einsdreifünfeinsneunnulleins  Unterhaltung der Grundstücke und baulichen Anlagen,Unterhaltung der Grundstücke und baulichen Anlagen,519010513.0
3639,221,4,1,52602,155464.27,Sachverständige,Bundeskanzler und Bundeskanzleramt,526020401,Bundeskanzler und Bundeskanzleramt nulleinsfünfzweisechsnullzwei ,Bundeskanzler und Bundeskanzleramt nulleinsfünfzweisechsnullzwei  Sachverständige,,
3642,130,2,1,52556,155270.12,Aus- und Fortbildung,Deutscher Bundestag,525560201,Deutscher Bundestag nulleinsfünfzweifünffünfsechs ,Deutscher Bundestag nulleinsfünfzweifünffünfsechs  Aus- und Fortbildung,,
3643,3472,14,3,68171,155050.03,Zuschüsse an Soldatinnen und Soldaten auf Zeit zum Erwerb einer BahnCard,Bundesministerium der Verteidigung,681711403,Bundesministerium der Verteidigung nulldreisechsachteinssiebeneins ,Bundesministerium der Verteidigung nulldreisechsachteinssiebeneins  Zuschüsse an Soldatinnen und Soldaten auf Zeit zum Erwerb einer BahnCard,,
