,index,Epl.,Kap.,Tit.,Ist 2013,Zweckbestimmung,ministries,2013 id,id_nlp_help,id_nlp,2013 Zweck,id
3889,4696,17,6,42101,109762.05,Bezüge des Leiters oder der Leiterin der Antidiskriminierungsstelle,"Bundesministerium für Familie, Senioren, Frauen und Jugend",421011706,"Bundesministerium für Familie, Senioren, Frauen und Jugend nullsechsvierzweieinsnulleins ","Bundesministerium für Familie, Senioren, Frauen und Jugend nullsechsvierzweieinsnulleins  Bezüge des Leiters oder der Leiterin der Antidiskriminierungsstelle",Bezüge des Leiters oder der Leiterin der Antidiskriminierungsstelle,421011715.0
3890,509,4,69,43157,109676.65,"Versorgungsbezüge des Staatsministers, sonstiger Amtsträger, Amtsträgerinnen und deren Hinterbliebenen",Bundeskanzler und Bundeskanzleramt,431570469,Bundeskanzler und Bundeskanzleramt sechsneunvierdreieinsfünfsieben ,"Bundeskanzler und Bundeskanzleramt sechsneunvierdreieinsfünfsieben  Versorgungsbezüge des Staatsministers, sonstiger Amtsträger, Amtsträgerinnen und deren Hinterbliebenen","Versorgungsbezüge des Staatsministers, sonstiger Amtsträger, Amtsträgerinnen und deren Hinterbliebenen",431570451.0
3891,1619,7,8,52555,109655.22,Aus- und Fortbildung,Bundesministerium der Justiz,525550708,Bundesministerium der Justiz nullachtfünfzweifünffünffünf ,Bundesministerium der Justiz nullachtfünfzweifünffünffünf  Aus- und Fortbildung,,
3892,3426,12,16,67101,109596.31,Ausgaben im Zusammenhang mit der Untersuchung von Luftfahrzeugunfällen,Bundesministerium für Digitales und Verkehr,671011216,Bundesministerium für Digitales und Verkehr einssechssechssiebeneinsnulleins ,Bundesministerium für Digitales und Verkehr einssechssechssiebeneinsnulleins  Ausgaben im Zusammenhang mit der Untersuchung von Luftfahrzeugunfällen,Ausgaben im Zusammenhang mit der Untersuchung von Luftfahrzeugunfällen,671011221.0
3893,1205,6,26,81101,109457.48,Erwerb von Fahrzeugen,Bundesministerium des Innern und für Heimat,811010626,Bundesministerium des Innern und für Heimat zweisechsachteinseinsnulleins ,Bundesministerium des Innern und für Heimat zweisechsachteinseinsnulleins  Erwerb von Fahrzeugen,,
3894,1833,8,14,45301,109368.32,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",Bundesministerium der Finanzen,453010814,Bundesministerium der Finanzen einsviervierfünfdreinulleins ,"Bundesministerium der Finanzen einsviervierfünfdreinulleins  Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",,
3895,3576,12,25,11102,109280.54,Ausgleichszahlungen nach dem Gesetz über den Abbau der Fehlsubventionierung im Wohnungswesen,Bundesministerium für Digitales und Verkehr,111021225,Bundesministerium für Digitales und Verkehr zweifünfeinseinseinsnullzwei ,Bundesministerium für Digitales und Verkehr zweifünfeinseinseinsnullzwei  Ausgleichszahlungen nach dem Gesetz über den Abbau der Fehlsubventionierung im Wohnungswesen,,
3897,1608,7,8,52701,108465.98,Dienstreisen,Bundesministerium der Justiz,527010708,Bundesministerium der Justiz nullachtfünfzweisiebennulleins ,Bundesministerium der Justiz nullachtfünfzweisiebennulleins  Dienstreisen,,
3898,3397,12,14,54301,108270.32,Veröffentlichung und Dokumentation,Bundesministerium für Digitales und Verkehr,543011214,Bundesministerium für Digitales und Verkehr einsvierfünfvierdreinulleins ,Bundesministerium für Digitales und Verkehr einsvierfünfvierdreinulleins  Veröffentlichung und Dokumentation,,
3899,434,4,7,51802,108230.4,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,Bundeskanzler und Bundeskanzleramt,518020407,Bundeskanzler und Bundeskanzleramt nullsiebenfünfeinsachtnullzwei ,Bundeskanzler und Bundeskanzleramt nullsiebenfünfeinsachtnullzwei  Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,518020456.0
3900,4956,30,1,52501,108208.85,Aus- und Fortbildung,Bundesministerium für Bildung und Forschung,525013001,Bundesministerium für Bildung und Forschung nulleinsfünfzweifünfnulleins ,Bundesministerium für Bildung und Forschung nulleinsfünfzweifünfnulleins  Aus- und Fortbildung,,
3902,1592,7,8,11999,107799.58,Vermischte Einnahmen,Bundesministerium der Justiz,119990708,Bundesministerium der Justiz nullachteinseinsneunneunneun ,Bundesministerium der Justiz nullachteinseinsneunneunneun  Vermischte Einnahmen,Vermischte Einnahmen,119990717.0
3903,3434,12,16,51711,107768.29,"Bewirtschaftung der Grundstücke, Gebäude und Räume",Bundesministerium für Digitales und Verkehr,517111216,Bundesministerium für Digitales und Verkehr einssechsfünfeinssiebeneinseins ,"Bundesministerium für Digitales und Verkehr einssechsfünfeinssiebeneinseins  Bewirtschaftung der Grundstücke, Gebäude und Räume","Bewirtschaftung der Grundstücke, Gebäude und Räume",517011219.0
3904,1462,7,2,51901,107707.33,Unterhaltung der Grundstücke und baulichen Anlagen,Bundesministerium der Justiz,519010702,Bundesministerium der Justiz nullzweifünfeinsneunnulleins ,Bundesministerium der Justiz nullzweifünfeinsneunnulleins  Unterhaltung der Grundstücke und baulichen Anlagen,,
3906,1487,7,3,81201,107551.57,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsg für Verwaltungszwecke",Bundesministerium der Justiz,812010703,Bundesministerium der Justiz nulldreiachteinszweinulleins ,"Bundesministerium der Justiz nulldreiachteinszweinulleins  Erwerb von Geräten, Ausstattungs- und Ausrüstungsg für Verwaltungszwecke",,
3907,2427,10,14,42821,107208.26,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Bundesministerium für Ernährung und Landwirtschaft,428211014,Bundesministerium für Ernährung und Landwirtschaft einsviervierzweiachtzweieins ,Bundesministerium für Ernährung und Landwirtschaft einsviervierzweiachtzweieins  Entgelte der Arbeitnehmerinnen und Arbeitnehmer,,
3908,566,5,2,52602,107072.16,Sachverständige,Auswärtiges Amt,526020502,Auswärtiges Amt nullzweifünfzweisechsnullzwei ,Auswärtiges Amt nullzweifünfzweisechsnullzwei  Sachverständige,,
3909,1081,6,18,63403,106908.75,Zuweisungen an den Versorgungsfonds,Bundesministerium des Innern und für Heimat,634030618,Bundesministerium des Innern und für Heimat einsachtsechsdreiviernulldrei ,Bundesministerium des Innern und für Heimat einsachtsechsdreiviernulldrei  Zuweisungen an den Versorgungsfonds,Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,981030619.0
3910,2783,11,7,42739,106845.81,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",Bundesministerium für Arbeit und Soziales,427391107,Bundesministerium für Arbeit und Soziales nullsiebenvierzweisiebendreineun ,"Bundesministerium für Arbeit und Soziales nullsiebenvierzweisiebendreineun  Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",,
3911,2670,11,4,42202,106772.55,Bezüge und Nebenleistungen der beamteten Hilfskräfte,Bundesministerium für Arbeit und Soziales,422021104,Bundesministerium für Arbeit und Soziales nullviervierzweizweinullzwei ,Bundesministerium für Arbeit und Soziales nullviervierzweizweinullzwei  Bezüge und Nebenleistungen der beamteten Hilfskräfte,Bezüge und Nebenleistungen der beamteten Hilfskräfte,422021112.0
3912,3076,12,4,51101,106281.77,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände",Bundesministerium für Digitales und Verkehr,511011204,Bundesministerium für Digitales und Verkehr nullvierfünfeinseinsnulleins ,"Bundesministerium für Digitales und Verkehr nullvierfünfeinseinsnulleins  Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände",,
3913,515,5,1,11999,105826.07,Vermischte Einnahmen,Auswärtiges Amt,119990501,Auswärtiges Amt nulleinseinseinsneunneunneun ,Auswärtiges Amt nulleinseinseinsneunneunneun  Vermischte Einnahmen,Vermischte Einnahmen,119990501.0
3914,1653,7,10,54501,105784.05,"Konferenzen, Tagungen, Messen und Ausstellungen",Bundesministerium der Justiz,545010710,Bundesministerium der Justiz einsnullfünfvierfünfnulleins ,"Bundesministerium der Justiz einsnullfünfvierfünfnulleins  Konferenzen, Tagungen, Messen und Ausstellungen","Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",453010719.0
3915,754,6,2,53202,105475.87,"Kosten für Veranstaltungen der Verfassungsorgane aus besonderen Anlässen, insbesondere für Staatsakte, Staatsbegräbnisse und zentrale Gedenkveranstaltungen",Bundesministerium des Innern und für Heimat,532020602,Bundesministerium des Innern und für Heimat nullzweifünfdreizweinullzwei ,"Bundesministerium des Innern und für Heimat nullzweifünfdreizweinullzwei  Kosten für Veranstaltungen der Verfassungsorgane aus besonderen Anlässen, insbesondere für Staatsakte, Staatsbegräbnisse und zentrale Gedenkveranstaltungen","Kosten für Veranstaltungen der Verfassungsorgane aus besonderen Anlässen, insbesondere für Staatsakte, Staatsbegräbnisse und zentrale Gedenkveranstaltungen",532440601.0
3917,272,4,3,42401,105382.37,Zuführung an die Versorgungsrücklage,Bundeskanzler und Bundeskanzleramt,424010403,Bundeskanzler und Bundeskanzleramt nulldreivierzweiviernulleins ,Bundeskanzler und Bundeskanzleramt nulldreivierzweiviernulleins  Zuführung an die Versorgungsrücklage,,
3918,786,6,2,68701,105221.09,Kosten des Internationalen Instituts für Verwaltungswissenschaften in Brüssel,Bundesministerium des Innern und für Heimat,687010602,Bundesministerium des Innern und für Heimat nullzweisechsachtsiebennulleins ,Bundesministerium des Innern und für Heimat nullzweisechsachtsiebennulleins  Kosten des Internationalen Instituts für Verwaltungswissenschaften in Brüssel,Kosten des Internationalen Instituts für Verwaltungswissenschaften in Brüssel,687310602.0
3920,2933,12,2,53118,105117.57,Kosten aus Anlass des deutschen Vorsitzes des Zürich-Prozesses,Bundesministerium für Digitales und Verkehr,531181202,Bundesministerium für Digitales und Verkehr nullzweifünfdreieinseinsacht ,Bundesministerium für Digitales und Verkehr nullzweifünfdreieinseinsacht  Kosten aus Anlass des deutschen Vorsitzes des Zürich-Prozesses,,
3921,861,6,8,54501,105106.52,"Konferenzen, Tagungen, Messen und Ausstellungen",Bundesministerium des Innern und für Heimat,545010608,Bundesministerium des Innern und für Heimat nullachtfünfvierfünfnulleins ,"Bundesministerium des Innern und für Heimat nullachtfünfvierfünfnulleins  Konferenzen, Tagungen, Messen und Ausstellungen",,
3922,426,4,6,81101,104976.98,Erwerb von Fahrzeugen,Bundeskanzler und Bundeskanzleramt,811010406,Bundeskanzler und Bundeskanzleramt nullsechsachteinseinsnulleins ,Bundeskanzler und Bundeskanzleramt nullsechsachteinseinsnulleins  Erwerb von Fahrzeugen,Erwerb von Fahrzeugen,811010412.0
3923,829,6,7,54301,104915.12,Veröffentlichung und Dokumentation,Bundesministerium des Innern und für Heimat,543010607,Bundesministerium des Innern und für Heimat nullsiebenfünfvierdreinulleins ,Bundesministerium des Innern und für Heimat nullsiebenfünfvierdreinulleins  Veröffentlichung und Dokumentation,,
3924,1639,7,10,45301,104742.78,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",Bundesministerium der Justiz,453010710,Bundesministerium der Justiz einsnullvierfünfdreinulleins ,"Bundesministerium der Justiz einsnullvierfünfdreinulleins  Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen","Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",453010718.0
3925,4441,16,5,81101,104609.16,Erwerb von Fahrzeugen,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",811011605,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nullfünfachteinseinsnulleins ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nullfünfachteinseinsnulleins  Erwerb von Fahrzeugen",Erwerb von Fahrzeugen,811011616.0
3926,2809,11,7,53999,104507.24,Vermischte Verwaltungsausgaben,Bundesministerium für Arbeit und Soziales,539991107,Bundesministerium für Arbeit und Soziales nullsiebenfünfdreineunneunneun ,Bundesministerium für Arbeit und Soziales nullsiebenfünfdreineunneunneun  Vermischte Verwaltungsausgaben,Vermischte Verwaltungsausgaben,539991115.0
3927,4651,17,3,53255,104506.21,Ausgaben für Aufträge und Dienstleistungen,"Bundesministerium für Familie, Senioren, Frauen und Jugend",532551703,"Bundesministerium für Familie, Senioren, Frauen und Jugend nulldreifünfdreizweifünffünf ","Bundesministerium für Familie, Senioren, Frauen und Jugend nulldreifünfdreizweifünffünf  Ausgaben für Aufträge und Dienstleistungen",Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,981031703.0
3928,4504,16,7,42931,104325.71,Nicht aufteilbare Personalausgaben,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",429311607,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nullsiebenvierzweineundreieins ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nullsiebenvierzweineundreieins  Nicht aufteilbare Personalausgaben",Nicht aufteilbare Personalausgaben,429211616.0
3929,2735,11,5,51155,104307.41,"Geschäftsbedarf und Datenübertragung sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, Software Wartung",Bundesministerium für Arbeit und Soziales,511551105,Bundesministerium für Arbeit und Soziales nullfünffünfeinseinsfünffünf ,"Bundesministerium für Arbeit und Soziales nullfünffünfeinseinsfünffünf  Geschäftsbedarf und Datenübertragung sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, Software Wartung",,
3930,4048,15,1,54301,104229.74,Veröffentlichung und Dokumentation,Bundesministerium für Gesundheit,543011501,Bundesministerium für Gesundheit nulleinsfünfvierdreinulleins ,Bundesministerium für Gesundheit nulleinsfünfvierdreinulleins  Veröffentlichung und Dokumentation,Projekte und Maßnahmen zur Verbesserung der Krisenreaktionsfähigkeit des deutschen Gesundheitswesens,684041503.0
3931,3134,12,8,53201,104191.49,Ausgaben für die Durchführung von Übungen zur Gefahrenabwehr in der Seeschifffahrt,Bundesministerium für Digitales und Verkehr,532011208,Bundesministerium für Digitales und Verkehr nullachtfünfdreizweinulleins ,Bundesministerium für Digitales und Verkehr nullachtfünfdreizweinulleins  Ausgaben für die Durchführung von Übungen zur Gefahrenabwehr in der Seeschifffahrt,,
3932,2755,11,6,52501,104165.5,Aus- und Fortbildung,Bundesministerium für Arbeit und Soziales,525011106,Bundesministerium für Arbeit und Soziales nullsechsfünfzweifünfnulleins ,Bundesministerium für Arbeit und Soziales nullsechsfünfzweifünfnulleins  Aus- und Fortbildung,,
3933,3635,12,25,88271,104000.0,Zweckgebundene Zuweisungen an die Länder für Mitgliedseinrichtungen der Wissenschaftsgemeinschaft Gottfried Wilhelm Leibniz e. V. (WGL),Bundesministerium für Digitales und Verkehr,882711225,Bundesministerium für Digitales und Verkehr zweifünfachtachtzweisiebeneins ,Bundesministerium für Digitales und Verkehr zweifünfachtachtzweisiebeneins  Zweckgebundene Zuweisungen an die Länder für Mitgliedseinrichtungen der Wissenschaftsgemeinschaft Gottfried Wilhelm Leibniz e. V. (WGL),,
3934,4159,15,5,52601,103841.7,Gerichts- und ähnliche Kosten,Bundesministerium für Gesundheit,526011505,Bundesministerium für Gesundheit nullfünffünfzweisechsnulleins ,Bundesministerium für Gesundheit nullfünffünfzweisechsnulleins  Gerichts- und ähnliche Kosten,"Gebühren, sonstige Entgelte",111011517.0
3935,4789,20,1,44301,103646.34,Fürsorgeleistungen und Unterstützungen,Bundesrechnungshof,443012001,Bundesrechnungshof nulleinsviervierdreinulleins ,Bundesrechnungshof nulleinsviervierdreinulleins  Fürsorgeleistungen und Unterstützungen,,
3936,2741,11,6,12401,103572.0,"Einnahmen aus Vermietung, Verpachtung und Nutzung",Bundesministerium für Arbeit und Soziales,124011106,Bundesministerium für Arbeit und Soziales nullsechseinszweiviernulleins ,"Bundesministerium für Arbeit und Soziales nullsechseinszweiviernulleins  Einnahmen aus Vermietung, Verpachtung und Nutzung",,
3937,4450,16,6,11999,103371.5,Vermischte Einnahmen,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",119991606,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nullsechseinseinsneunneunneun ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nullsechseinseinsneunneunneun  Vermischte Einnahmen",Vermischte Einnahmen,119991616.0
3938,2298,10,5,68531,102878.5,"Zuschüsse für wissenschaftliche Veranstaltungen (Kongresse, Symposien u. Ä.) im Inland und zur Veröffentlichung wissenschaftlicher Forschungsergebnisse",Bundesministerium für Ernährung und Landwirtschaft,685311005,Bundesministerium für Ernährung und Landwirtschaft nullfünfsechsachtfünfdreieins ,"Bundesministerium für Ernährung und Landwirtschaft nullfünfsechsachtfünfdreieins  Zuschüsse für wissenschaftliche Veranstaltungen (Kongresse, Symposien u. Ä.) im Inland und zur Veröffentlichung wissenschaftlicher Forschungsergebnisse","Zuschüsse für wissenschaftliche Veranstaltungen (Kongresse, Symposien u. Ä.) im Inland und zur Veröffentlichung wissenschaftlicher Forschungsergebnisse",685311005.0
