,id,Zweckbestimmung,Ist 2012,Ist 2013,Ist 2014,Ist 2015,Ist 2016,Ist 2017,Ist 2018,Ist 2019,Ist 2020,Ist 2021,Ist 2022,Ist 2023
68,132010615,Erlöse aus der Veräußerung von beweglichen Sachen,60594.99,137671.0,27775.0,115051.0,165892.11,40430.96,225013.24,69572.89,178024.53,90055.36,2595.56,132513.38
500,132011014,Erlöse aus der Veräußerung von beweglichen Sachen,86571.3,137594.71,304692.35,295367.26,280110.86,157351.76,241493.12,210016.98,267997.14,411499.49,191582.53,128757.98
99,812010616,Erwerb von Geräten und sonstigen beweglichen Sachen,226649.28,64807.7,45163.48,142966.69,99048.76,159282.07,5314.78,53448.61,180838.6,187933.52,70284.04,123010.86
616,514011214,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",502799.75,514941.92,535144.1,497035.02,131085.28,116766.93,154282.59,144172.36,106169.09,104934.84,132033.85,120664.52
890,636316067,Beteiligung an den Versorgungslasten der Sozialversicherungsträger und der Bundesagentur für Arbeit sowie Zuschüsse und Zulagen an die Sozialversicherungsträger und die Bundesagentur für Arbeit,407696.72,379647.49,323535.87,285570.6,244491.02,213215.81,175629.73,178893.54,158735.24,155884.27,130469.61,120598.17
116,539990618,Vermischte Verwaltungsausgaben,5069.19,8351.37,112204.45,143761.63,151815.19,149555.19,106882.45,189673.27,100506.98,72082.6,90345.36,117903.34
180,453010628,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",105675.91,105394.59,96105.0,56951.72,66797.33,65751.46,72227.66,54851.24,83761.62,136708.35,126200.4,117239.64
621,525011214,Aus- und Fortbildung,302833.37,392220.7,327923.24,384978.28,165472.46,165716.4,149357.37,126071.58,132588.99,115525.64,122339.82,116951.86
451,687010918,Beiträge an internationale Organisationen,101358.0,108813.0,105934.0,108252.0,123252.0,123252.0,123252.0,124446.0,128446.0,115231.7,115442.64,115126.53
320,687010913,Unterstützung von Institutionen des Messwesens in den Staaten Mittel- und Osteuropas und in den Nachfolgestaaten der UdSSR,91722.41,95656.11,81631.9,100997.27,104470.89,91473.88,80881.65,87771.37,30268.86,42161.85,103593.04,113998.75
78,518010615,Mieten und Pachten,58960.84,37272.42,585815.66,591322.65,35307.02,46784.86,36581.37,32378.24,21490.87,20387.02,25216.92,113543.88
361,514010915,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",148509.62,113032.35,99200.83,110204.82,91210.13,115829.74,105078.92,83934.36,89879.31,107340.44,117861.11,113417.71
7,539990502,Vermischte Verwaltungsausgaben,196937.59,307415.01,103137.96,92353.73,88640.22,102134.19,96603.82,76036.18,94612.53,95315.67,93231.99,112334.84
512,523011014,Wissenschaftliche Sammlungen und Bibliotheken,126295.7,121218.73,122064.97,124848.45,120380.22,117573.48,112412.24,126193.52,100440.13,121273.62,113505.47,110600.13
880,636216067,Beteiligung an den Versorgungslasten der Sozialversicherungsträger und der Bundesagentur für Arbeit sowie Zuschüsse und Zulagen an die Sozialversicherungsträger und die Bundesagentur für Arbeit,774188.54,652957.65,531939.98,424459.33,360027.98,280409.53,210964.22,181992.49,154363.61,117069.93,127205.79,109384.32
191,981010628,Leistungen an Bundesbehörden zur Durchführung von Aufträgen,233718.76,233718.76,73262.54,989300.05,678933.75,706343.21,671313.82,1077297.88,143923.41,2817966.7,24392.35,108273.31
355,261010915,Erstattung von Verwaltungsausgaben aus dem Inland,485515.46,1040977.06,614794.27,396318.73,989397.34,764499.93,425393.42,281079.18,5367.45,171005.85,73704.75,106718.37
876,437226067,Versorgung nach § 18 Abs. 1 Satz 1 des Reichsnährstands-Abwicklungsgesetzes,375608.38,278688.76,282546.7,188846.68,159604.74,119919.5,155394.97,190174.56,124159.2,136154.49,74841.47,106176.85
223,422030633,Bezüge der Anwärterinnen und Anwärter sowie Nebenleistungen der Beamtinnen und Beamten auf Widerruf im Vorbereitungsdienst,5291.9,19025.56,34408.06,48964.34,51022.86,38897.37,31020.42,34426.68,52696.51,107869.53,83637.88,105973.38
377,427690915,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",665185.11,893644.61,771372.6,407084.46,111440.55,181208.48,665417.48,405484.29,239916.78,201735.62,245463.67,105803.08
714,172011702,"Tilgung von Darlehen zum Bau und zur Einrichtung von zentralen Jugendbildungs- und Jugendbegegnungsstätten, Jugendherbergen und Familienferienstätten",85980.15,271434.38,78835.02,192997.77,78236.82,94472.58,122919.12,77153.39,164860.09,77598.28,78733.37,99811.33
119,132010623,Erlöse aus der Veräußerung von beweglichen Sachen,372649.5,375018.89,184678.49,226695.06,168804.82,205089.53,178872.09,89544.44,107308.29,166361.68,25435.7,99224.84
189,811010628,Erwerb von Fahrzeugen,125512.73,89542.53,55016.79,154759.97,37290.54,227054.6,82764.75,117710.23,7775.21,378664.36,158227.05,95757.02
642,812011221,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke",63874.85,44748.76,110709.93,166327.15,561652.88,376353.27,310915.84,127437.59,94281.49,54222.93,146249.57,94030.7
839,531016002,Kosten von Erfassung und Druck des Bundeshaushaltsplans sowie der Haushaltsrechnung und Vermögensrechnung des Bundes einschließlich des sonstigen Materials,104261.88,97506.91,111750.31,102498.6,120551.39,88945.63,83036.54,91713.93,92832.22,86263.44,119437.73,92244.39
527,261011015,Erstattung von Verwaltungsausgaben,204717.11,131621.19,25439.75,97197.81,42862.73,52560.68,121168.15,20541.58,71279.83,31520.22,39708.69,92149.21
535,519011015,Unterhaltung der Grundstücke und baulichen Anlagen,256450.82,207230.01,199357.58,225111.75,206371.19,281804.22,259839.19,268309.38,330786.65,340819.03,299421.58,92071.69
204,518010629,Mieten und Pachten,156949.34,122056.33,191486.89,172946.17,140758.25,156104.59,177331.41,45761.08,47647.18,54892.19,71906.17,89038.72
572,812211016,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen",500597.33,277918.93,257407.35,301170.06,233481.07,184475.52,300693.96,81173.83,224146.44,179863.56,214115.43,84622.71
492,428211013,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,161053.42,155703.7,126533.08,116419.7,115080.85,119152.66,118432.89,14442.99,35978.85,27447.41,34309.42,84033.41
593,119991212,Vermischte Einnahmen,224405.85,257958.7,270883.52,238174.1,133879.27,110584.79,438182.94,63292.68,40776.31,57535.37,69889.61,82605.61
465,111011013,"Gebühren, sonstige Entgelte",55793.12,59740.8,40667.98,72142.45,56007.43,62582.0,84366.38,83409.0,107766.5,119137.0,102733.0,80772.0
2,421020101,Aufwandsgeld,67935.48,78000.0,78000.0,78000.0,78000.0,67435.78,78000.0,78000.0,78000.0,78000.0,78000.0,78000.0
396,381010916,Leistungen von Bundesbehörden zur Durchführung von Aufträgen,96137.57,4734946.03,2731030.37,328685.68,97859.99,212837.26,333789.49,377966.52,21195.62,273553.48,96152.61,77547.15
417,453010917,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",55760.39,88924.84,78839.15,41489.98,48038.59,28613.7,79587.87,94868.65,53098.95,82587.91,50741.46,76733.8
302,125010913,Einnahmen aus der Veräußerung von erwirtschafteten Gütern und Diensten,51767.88,60996.39,69035.81,73495.39,113498.67,69567.69,65607.11,65232.43,30180.25,5182.01,36318.86,76439.83
544,527211015,Dienstreisen,50230.44,61715.18,45538.63,61701.88,71674.28,56656.85,20463.68,30768.07,14115.14,4390.21,39451.43,74424.57
645,526021222,Sachverständige,63672.76,247461.39,62699.33,28531.74,140602.15,138574.08,167436.64,47096.4,32209.94,19277.17,34653.73,73235.01
482,523011013,Wissenschaftliche Sammlungen und Bibliotheken,137192.57,110085.3,147118.88,143686.49,91087.31,126475.58,131454.73,127500.23,98536.45,128475.84,85583.11,71681.32
332,261010914,Erstattungen von Verwaltungsausgaben aus dem Inland,325326.12,342613.84,230325.48,411852.16,306859.22,217755.69,204605.66,210092.02,192500.92,108406.44,48671.8,67755.8
436,422030918,Bezüge der Anwärterinnen und Anwärter sowie Nebenleistungen der Beamtinnen und Beamten auf Widerruf im Vorbereitungsdienst,43325.15,68247.36,112770.54,110090.93,88117.99,108285.71,144775.53,165617.36,203151.84,167903.4,115682.7,63272.86
498,124011014,"Einnahmen aus Vermietung, Verpachtung und Nutzung",56923.89,56473.2,444727.94,73615.13,72216.66,80689.33,75521.9,54216.45,37575.84,106386.43,57295.69,62493.03
104,539290616,Vermischte Verwaltungsausgaben,2524950.28,2512054.14,2531773.64,2520301.97,2337485.84,2218366.71,2239308.31,7882.05,7461.44,15342.79,20871.91,60169.77
560,523011016,Wissenschaftliche Sammlungen und Bibliotheken,84569.92,84885.57,75532.24,78908.7,76628.51,67642.6,61727.65,71638.27,97315.06,59050.48,71301.22,59836.16
10,687120504,"Beziehungen zwischen deutschen und ausländischen Wissenschaftlern, Studierenden und Hochschulen einschließlich Gerätespenden an ausländische wissenschaftliche Institutionen",53988131.95,55047103.26,3006267.93,3420358.61,3508338.01,1345007.99,1539958.14,1461409.44,1043654.04,922775.13,362194.13,57542.38
88,132010616,Erlöse aus der Veräußerung von beweglichen Sachen,31645.48,23764.47,10516.21,41184.3,12426.16,27090.84,9460.71,34037.9,11521.26,62476.72,1160.25,57142.99
883,637216067,Beteiligung an den Versorgungslasten der Zweckverbände sowie Zuschüsse und Zulagen an die Zweckverbände,375579.93,302294.11,249322.37,211812.18,170386.43,133991.07,123105.94,113636.26,50776.49,86477.85,68593.49,56822.45
547,124011016,"Einnahmen aus Vermietung, Verpachtung und Nutzung",83074.98,78593.66,70645.23,56336.77,76692.66,61038.0,55622.53,69385.32,50003.53,41443.59,52541.63,56201.5
859,232216067,Beteiligung der Länder an den Versorgungslasten des Bundes,425250.72,437467.79,270782.8,223769.77,231231.39,207270.84,121617.37,194914.26,106884.37,134749.98,66933.01,55736.32
458,099021004,Einnahmen aus der Zusatzabgabe aufgrund der Milchgarantiemengen-Regelung,25603.17,23187.54,88382.48,8607.93,18593.64,6356117.35,17859.46,8142.01,1086646.14,56080.78,5045465.27,53692.96
892,637316067,Beteiligung an den Versorgungslasten der Zweckverbände sowie Zuschüsse und Zulagen an die Zweckverbände,160970.71,142284.58,131819.69,122967.85,106085.37,88989.97,91688.78,77967.92,25601.77,58456.27,50254.75,52097.5
469,132011013,Erlöse aus der Veräußerung von beweglichen Sachen,48025.14,44926.7,55485.21,83386.79,136282.09,45413.77,192911.73,73144.78,72631.75,54403.44,101438.81,51948.32
834,152026002,Zinsen aus Darlehen aus der Bundeshilfe für das Land Berlin,1537453.05,1382494.91,1222853.2,1058386.31,888948.4,714389.24,538921.29,390432.7,268871.56,178030.27,104574.61,51627.07
67,125010615,Erlöse aus der Nutzung der Gästehäuser,240454.21,261440.74,232342.74,157026.73,42382.83,161174.58,52763.53,46287.15,16811.42,1636.79,12381.13,51617.47
506,453011014,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",151967.98,111261.86,94942.77,50397.95,99221.51,59718.54,80104.17,50776.83,39699.48,26378.33,38744.39,50648.62
254,119990802,Vermischte Einnahmen,309105.39,277082.27,637160.79,440329.9,55725.51,51723.78,1935319.41,89544.91,684021.02,18125.8,456209.05,48234.83
370,811010915,Erwerb von Fahrzeugen,126124.65,64596.54,28631.88,48256.75,25737.99,59307.7,51611.66,76635.67,21291.48,115411.29,230996.43,47414.19
41,525210602,Aus- und Fortbildung,273139.51,187102.51,110934.18,28396.97,69539.17,14147.91,42939.96,52279.37,48309.99,73304.19,79460.08,46303.54
485,539991013,Vermischte Verwaltungsausgaben,73960.61,121897.75,590069.91,340072.49,643852.09,157631.98,90739.47,249753.02,622978.81,231435.05,1066449.42,45108.52
628,119991221,Vermischte Einnahmen,357978.41,1237397.84,464401.13,446100.67,46891.1,38627.78,41262.13,66126.98,22869.45,10096.29,19327.78,41950.31
866,237316067,Beteiligung der Zweckverbände an den Versorgungslasten des Bundes,171339.33,162255.79,142113.89,135495.43,110486.76,94737.48,78070.49,80493.27,11563.77,106148.52,45475.81,41875.98
490,812051013,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Neu- und Erweiterungsbauten",281523.44,255954.14,65866.5,76997.77,6913.79,98697.7,77193.54,227723.92,1278803.74,1209878.57,314335.9,39525.39
337,429010914,Nicht aufteilbare Personalausgaben für Gastwissenschaftler aus dem Ausland,29289.56,50528.98,162983.34,95874.48,82271.67,133805.28,60891.66,90835.8,30834.54,57094.35,66446.77,39400.0
253,119990801,Vermischte Einnahmen,2637824.61,120708.86,59841.36,9072.69,6059.49,20616.71,20296.69,27244.94,12020.96,4025.9,4607.54,37652.79
249,812010635,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke",103163.37,18561.72,37896.32,93552.93,71827.32,66055.44,117269.09,184506.43,70200.74,21533.37,7460.64,36898.4
349,811010914,Erwerb von Fahrzeugen,286435.23,213936.71,244078.76,342903.63,413903.12,401494.98,197890.26,493219.38,63428.45,168321.58,220995.27,36711.35
110,511010617,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände",86361.19,35149.54,44898.67,57907.43,49766.1,35254.93,40402.91,30602.45,20513.46,98218.82,79592.22,34275.63
862,281216067,Sonstige Erstattungen aus dem Inland,217026.63,146567.53,96070.75,129394.17,96310.59,64968.28,64491.45,64590.04,22453.51,34007.71,31930.49,31169.21
144,124010625,"Einnahmen aus Vermietung, Verpachtung und Nutzung",12507.01,10399.55,7502.67,7998.63,12709.46,10778.12,10934.0,9420.38,10544.24,12067.86,22117.5,29466.88
565,712011016,"Baumaßnahmen von mehr als 
1 000 000 € im Einzelfall",3630984.94,2355853.58,1112329.42,7846931.73,15738397.36,13809922.28,3731451.73,372236.87,93196.08,2022817.56,78509.38,28555.32
400,453010916,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",2770.73,13732.8,3047.67,2704.56,2230.55,167323.76,56192.79,78830.88,85031.96,96041.45,29665.38,26114.32
637,518011221,Mieten und Pachten,33846.4,44531.57,50930.97,45815.58,95446.47,119539.63,98153.22,83581.15,96255.9,51577.49,50027.61,25003.88
57,519010612,Unterhaltung der Grundstücke und baulichen Anlagen,7547.08,36073.06,112399.75,175051.62,588518.04,408976.47,1081193.83,724903.38,110030.4,102226.54,84235.68,21956.52
310,453010913,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",15205.65,8756.31,13081.55,5958.17,34134.12,34653.12,5291.66,7826.78,11542.91,20812.08,16875.03,21324.77
867,281316067,Sonstige Erstattungen aus dem Inland,395481.74,364377.96,289261.25,251953.82,191753.57,162648.67,127302.06,111112.85,66100.44,53086.07,37857.33,20088.34
466,119011013,Einnahmen aus Veröffentlichungen,16533.26,11046.77,25012.73,24607.31,25178.62,42011.0,28785.54,33653.8,24360.85,27222.96,13902.44,19649.88
865,236316067,Beteiligung der Sozialversicherungsträger und der Bundesagentur für Arbeit an den Versorgungslasten des Bundes,144692.72,110372.85,131210.07,107837.2,77136.02,59510.9,57999.97,53547.48,32457.73,51988.7,9530.97,19344.3
94,453010616,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",59817.42,29450.01,47333.73,82469.04,49588.82,69457.14,47930.67,24205.63,28713.11,6047.62,29072.19,19318.04
861,237216067,Beteiligung der Zweckverbände an den Versorgungslasten des Bundes,24896.99,20844.05,24397.36,23495.35,17545.28,17056.14,17440.01,16333.71,1837.46,31222.56,16808.77,17058.2
431,124010918,"Einnahmen aus Vermietung, Verpachtung und Nutzung",94210.26,116055.87,51609.61,45251.96,45251.97,34360.95,47713.06,39423.48,35300.68,15212.0,15212.0,15212.0
711,119991701,Vermischte Einnahmen,8547.88,1405.5,92695.47,13149.76,12897.66,10827.19,13088.41,6026.39,10252.78,7150.65,48995.27,15120.82
475,453011013,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",58443.52,42705.52,32767.47,12347.35,10913.22,12362.97,24245.42,40593.34,12795.01,7671.72,28464.9,14532.3
860,233216067,Beteiligung der Gemeinden und Gemeindeverbände an den Versorgungslasten des Bundes,292408.82,239039.79,199237.75,169269.22,112167.44,85171.03,63647.44,33750.08,27126.4,34341.67,22452.38,14487.58
614,453011214,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",816634.85,672457.36,621207.54,632343.66,23945.07,34936.9,24409.81,6890.68,5064.52,3291.09,4809.14,14425.31
251,681010710,"Unterhaltsbeihilfen für Patentanwaltsbewerber während der Ausbildung beim Deutschen Patent- und Markenamt, beim Bundespatentgericht oder bei einem Gericht für Patentstreitsachen",34926.54,75148.92,2556.38,10412.94,5697.31,10025.77,4244.01,7045.31,11814.09,9448.07,4186.52,14043.61
713,152011702,"Zinsen aus Darlehen zum Bau und zur Einrichtung von zentralen Jugendbildungs- und Jugendbegegnungsstätten, Jugendherbergen und Familienferienstätten",18291.94,16543.19,15843.48,16197.04,12428.89,17407.74,14083.58,13145.03,14182.57,12267.68,11991.53,11463.35
128,519010623,Unterhaltung der Grundstücke und baulichen Anlagen,306463.91,134295.47,113742.1,95534.47,85790.67,274307.8,142943.16,870987.61,307665.27,73260.43,54250.05,9098.04
87,124010616,"Einnahmen aus Vermietung, Verpachtung und Nutzung",6647.33,7075.51,7184.34,6839.07,7463.28,7403.87,6912.34,7623.03,7567.95,7942.08,8405.45,8181.0
375,459590915,Vermischte Personalausgaben,145090.54,137075.33,159093.0,141895.61,208626.54,171844.8,146640.61,57940.35,38213.87,19536.64,16578.82,7237.95
594,124011212,"Einnahmen aus Vermietung, Verpachtung und Nutzung",13440.8,13440.8,13440.8,12778.18,5939.88,5939.88,5939.88,5939.88,5939.88,5939.88,5939.88,5939.88
872,434116067,Zuführung an die Versorgungsrücklage,34649.91,37156.24,24675.78,23404.08,14592.82,6643.04,10012.81,12082.78,7271.06,2127.1,10736.13,5699.58
609,124011214,"Einnahmen aus Vermietung, Verpachtung und Nutzung",228696.49,170251.5,164397.14,129739.94,80204.74,12821.76,12581.76,12581.76,12581.76,12581.76,12581.76,4807.33
369,711010915,"Kleine Neu-, Um- und Erweiterungsbauten",1615645.9,1513405.22,1365480.09,2616000.59,3474465.16,1876918.96,858261.29,638325.89,808097.16,67091.89,496867.1,4247.01
853,281016003,Einnahmen aus Rückforderungen wegen unrechtmäßiger Inanspruchnahme des Transferrubel-Verrechnungsverkehrs,27352.03,228478.86,79930.39,31597.1,27191.66,25870.08,2572.46,265227.21,9208.91,12720.41,1675.42,2999.37
